"","NF48_NF54","NF54_NF59","NF59_NF66"
"foxa1.S",117.006976690688,73.8274233476189,32.99721312187
"hhex.S",61.680415913901,1.67169858957768,1.00402195712344
"nr1h5.L",47.5647193587546,1.85615500303616,2.83031513230856
"foxr1.L",32.8807297845301,44.3878330774226,218.737846660931
"prox1.L",25.1088913044349,7.72375013042423,14.1657351068223
"foxa1.L",24.8150165708409,17.3188591063756,9.17068474444431
"atf5.L",17.710446903308,46.3410995705683,1.89782018440088
"jun.L",14.8519983093473,7.88545409977159,2.97821496017453
"atf4.L",14.5386085040005,11.9812246845971,2.49806869815317
"atf4.S",13.6663348751915,10.0292187904131,1.9336340117194
"cebpd.S",12.5663768191934,4.64593783451485,3.61234988339152
"junb.L",12.4311182360968,6.52950287417434,3.04460480959214
"hhex.L",12.0222274890086,0.539356229705265,0.0779193817297562
"atf3.L",11.4533327594376,3.27887298611446,0.616519467009697
"nme2.L",11.3847784204623,27.8447031883016,9.36478606890369
"fosl1.S",10.3152092673037,1.8415543993232,0.498648598117944
"hnf4b.S",10.1566143330727,0.140696014045733,0.0345534497496228
"klf10.S",9.29787693088321,2.34877975234755,1.12852886954785
"ssrp1.S",8.00285579979108,12.3304097220964,4.60866848428823
"hmgb2.S",7.68401973169162,11.005299246204,6.7899559562581
"srebf1.S",7.66917099838514,2.63294897558533,1.55044084231986
"gata6.S",7.16237431166504,0.375457316788347,0.312250527579237
"zfp36.S",7.05308629598932,2.51486930021588,1.53845726229605
"prox1.S",6.9639743299641,4.83855453829671,9.63813868331532
"epas1.S",6.37274815605907,0.4345289248608,0.708819957220251
"nfe2l1.S",6.31953022539063,2.33532573240935,0.018918707003635
"sfpq.S",6.12604262844075,2.92073923509955,1.06158146923047
"phb.L",5.92938078973089,7.84384800133515,1.39320276111037
"hmg20b.L",5.25150567267392,8.37008159940723,1.25912031912148
"tfe3.S",5.12961609670408,2.66106870535955,0.597114299350013
"carhsp1.L",5.02976949866304,0,0
"nfe2l1.L",4.93437831969003,2.15056033573627,0.115516421639686
"fosl2.L",4.9134620816661,0.98940549146379,0.100958290767184
"jun.S",4.87943881613961,1.68130738076378,0.871138987187332
"phb.S",4.8612417876086,5.98580728652627,2.17070244900345
"fosl2.S",4.56895254282737,0.411397988321627,0.0448124388133219
"klf3.S",4.53338247859386,0.248547349341906,0
"tcf25.L",4.38575171202627,6.63865376529489,2.88177030398997
"creb3.S",4.28097836641738,0.898880567851297,0.0416905976253551
"rxrg.S",4.16345157845581,0.908826913425515,1.13737596393711
"cebpd.L",4.05062864021239,0.780284318717477,0.305146307508507
"myef2.L",4.03968435219343,4.5462420810522,3.32802296149136
"cnbp.S",3.96089290602528,9.46390089385474,2.63165951452025
"kank1.L",3.79105705222993,3.65868652657281,2.58356684400503
"tub.L",3.73723136528266,2.47227308646656,2.04322123997579
"fos.S",3.71274761750957,1.44504905910199,1.55458989701314
"dnajc21.L",3.68902700564258,3.12459220905385,1.06990079255304
"hes1.L",3.66621579402745,0.341233707031876,0.0886130228136575
"erf.L",3.62935683171218,0.894085438340698,0.170825256521091
"myc.L",3.38651753580315,5.39628190115743,5.85143235524638
