"","NF48_NF54","NF54_NF59","NF59_NF66"
"gata2.S",4.30352444175845,4.77218598607953,9.99853673690842
"id3.S",4.10356581273289,5.32646982237022,7.68597452432022
"ddit3.L",4.01246163986729,3.39825836682129,1.97654989152793
"lyl1.S",3.76459019926866,3.40470784918912,16.540515094393
"id3.L",3.52826269861919,3.56389890149069,4.80068928767113
"hmgb2.L",3.51090836649619,1.56214767380111,0.75328318624481
"atf4.S",3.44731241330328,2.93787172373801,2.61194809197319
"myc.L",3.42102647843794,1.81657676226803,1.1134461370366
"nme2.L",3.33664948002058,1.68175429705142,0.671308954543797
"etv2.L",3.24719758255902,1.25379957777241,1.04244938473969
"zfp36.S",3.17064284267185,3.32390478762379,1.86029901147002
"fos.S",3.12673503054155,3.31395073443231,3.65746583180882
"sfpq.S",2.88180304264631,1.97730978815518,0.875469659740966
"hif1a.S",2.84686572233341,1.67512358423228,0.68648856291939
"etv2.S",2.72223380154142,0.703326433998881,0.2199361239832
"zfp36l2.S",2.61682168828038,2.72763032924452,2.73270348953726
"junb.S",2.6049739031778,2.18781023396285,1.15044288017486
"cebpd.L",2.5987555700704,2.04302431656184,1.14277130303433
"id2.S",2.55013916798634,2.51970141711755,1.19709174209363
"nfib.L",2.54437506465308,0.836147994661736,0.779364176460282
"prox1.L",2.51895292011743,0.833462391712616,3.72088352715991
"nr2f2.L",2.49832613243501,1.89151766251269,2.59705252775661
"cebpd.S",2.22586476637452,1.39674636864864,0.669543119389615
"prdm1.S",2.21246760043346,5.08848960348301,0
"hmgb2.S",2.15544098944747,1.26765884981786,0.511082828231653
"creb3.S",2.11494790595181,1.53448931884056,1.03161282302474
"fos.L",2.02744055645757,2.18601577793538,2.17024377297921
"ssrp1.S",1.82947389314926,1.04947843688001,0.496624838229666
"stat1.L",1.82752655000058,1.40467049343434,0.703180922723391
"cnbp.S",1.82619355106892,0.942768380113793,0.305784809654794
"nr1h2.L",1.76735505387389,0.394798563837003,0.0892811715526894
"etv6.L",1.74390860906847,3.65244353300721,2.06518925314325
"erg.S",1.73761621061441,3.80796168788704,7.11241187332993
"gata4.L",1.67671987467014,2.16470036500438,0.161385535795707
"nr1h2.S",1.59316218144075,0.0411529629246229,0.00828542989155033
"hhex.L",1.5864972159034,0.262256810632313,1.95544942671352
"purb.S",1.58615790369399,0.738157109070758,0.531134374632042
"jund.S",1.54133146603422,1.27258873854648,1.0595256941231
"erg.L",1.53140211069063,1.76534189648021,1.73476735918062
"fosl2.S",1.51029489651343,1.7953717974984,1.64711108306019
"klf3.L",1.49969553390923,2.41029787655412,1.47383490108458
"ets2.S",1.49423699620794,0.905642070469041,0.967595798150632
"znf710.L",1.46359933219782,2.65522202931022,0.522370780922926
"sfpq.L",1.43813510880186,1.09654246207413,1.16400129768559
"atf3.L",1.43432935866305,1.02619747267493,0.82800468533668
"hey1.S",1.39182253296198,3.23544922813756,3.21518225140692
"smad7.L",1.37719644747051,1.74532828731135,1.24929888543301
"nfe2l2.L",1.34722544407878,1.40927271095898,1.39712911379616
"srebf1.S",1.28783350354392,0.132877524455769,0.0513972714945853
"ubtf.L",1.28335824681871,1.21413280418661,0.690940532890359
"smarce1.S",1.18438453413763,0.779112571701315,0.697076516751054
"meox2.L",1.17688106542065,3.00156119217041,13.2232420816616
"ets1.S",1.08226906244482,0.358517503016055,0.431477176434304
"smad1.S",1.0672858767443,0.584842196244679,0.637730321122598
"znf605.S",1.01447279576461,0.647238129646716,0.699635965177437
"sox13.S",0.977748181637163,0.824904170671944,1.69843857672404
"klf4.L",0.936015338878479,0.939857111577698,1.30657562223575
"egr1.S",0.838487777573326,1.1046956283465,0.900144391557907
"meox2.S",0.805590783862693,0.980588791059826,10.2849850478182
"epas1.S",0.781779404780843,2.5719078312718,8.60709591060508
"tcf12.L",0.700154066691594,0.218444946470042,1.13853066131038
"nfkb2.L",0.625983189400366,1.51630275906435,0.405212210065025
"csrnp1.L",0.593675486693793,1.81071971582714,1.89941572615171
"csrnp1.S",0.589108246622891,1.23594509523945,1.16962766310529
"nfkb2.S",0.559992420830496,1.90010645846544,1.28205851404741
"foxk2.L",0.52316031911219,0.724654711408767,1.26394282186142
"mecom.L",0.493862400237716,0.453864692836178,2.31343911593337
"atf3.S",0.493250091557033,1.24047883008789,1.28520100931603
"lhx6.S",0.443343569619576,0.383706578628456,1.31951535576521
