"","NF48_NF54","NF54_NF59","NF59_NF66"
"gli3.S",0.855695848682202,1.19580145597356,2.34202056379545
"bhlhe40.L",0.817653764862765,2.12955463460157,1.51072205772897
"id4.S",0.732572499687962,2.69124380844418,2.63608589233193
"jund.L",0.719889456724801,1.62392411300507,1.50902273310716
"dlx5.S",0.704180533290066,1.58587990593464,0.0298569654829382
"fosl2.L",0.691414552274136,2.02178050559359,5.9692550305435
"hes4.L",0.624494944663537,1.4079960583281,0
"myef2.S",0.535914107613658,1.05337336749359,0.364411078430012
"tcf7l1.L",0.502163858746066,1.72056864659364,2.70984431725627
"klf4.L",0.466768094046262,1.16264695276478,1.04729102192123
"prrx1.L",0.45486767243916,0.698784811800034,1.63446896600176
"nfib.L",0.436387449583831,0.567573857291855,2.04191354525823
"hmg20b.L",0.420871533585968,1.1450494522213,1.29378354865696
"trps1.S",0.394996136130687,0.995816325021203,2.99834979256187
"snai1.S",0.392020225163621,1.07357457899165,1.1489898872626
"nfxl1.L",0.378786415174043,1.00553823972374,1.6860011713958
"hey1.L",0.368540623850094,3.34635296742395,5.83155846720311
"cbfb.S",0.335854116784328,3.05560806786452,5.38587863373967
"hey1.S",0.303287013919047,1.45879442946669,3.81882276267965
"fosl2.S",0.288822044528975,1.58163901117786,2.73573145452653
"cebpz.L",0.284156827592304,0.312863008974117,1.0309309586765
"znf644.S",0.238151625687555,0.652261035539095,1.61481383893083
"fosl1.S",0.198868638178513,1.42156176513418,6.10041471201822
"bcl6.S",0.165891146743511,1.18647251598457,2.90280887792203
"msx1.L",0.162608268739462,1.28915663361308,0.144919424369653
"etv1.S",0.154491832304856,0.21187864214221,2.07201987329326
"nfatc1.L",0.14538460171677,0.399159594466749,3.11990795097129
"foxc2.S",0.108151952378938,0.770908050290294,1.71907127767275
"csrnp1.L",0.0982832433560171,0.367370956399945,1.52673454971608
"tgif1.L",0.0687296006540355,1.22757085663762,3.0553343117375
"zmiz1.L",0.068705547406474,0.216649365936936,1.2576905262276
"trps1.L",0.0605053722472981,0.27072219213006,4.65615940689847
"cbfb.L",0.0504971006745227,0.404655779625621,8.69888867490878
"nfatc1.S",0.0415855994650915,0.242323080313182,2.74648898306345
"foxc2.L",0.0311064054773942,0.408051064990362,1.011843343481
"gli3.L",0.0141313705584157,0.468943208488075,1.41264571705887
"runx1.L",0.00905948383432091,0.426000347192291,3.09569358165925
"foxa1.L",0,1.58384530737782,6.03545751426813
"mef2c.L",0,1.09383752365347,0.190723539179568
"nr4a2.L",0,3.83205889236057,9.31041545550331
"nr4a2.S",0,5.80563037327167,14.627776107034
"etv1.L",0,0,5.76291622397683
"jarid2.L",0,0.156085603549854,1.67658317913281
"lef1.S",0,0,2.49807927886903
"mycn.L",0,0,1.22083555820543
"nfix.L",0,0,2.43193622056554
"sim2.L",0,0.062442643692646,11.0617812024737
"snai2.L",0,0.203465603514072,1.39801537266789
"sox10.S",0,0.624547679344431,1.266088638449
"tet2.L",0,0.0923085943256286,1.86469486091622
"tgif1.S",0,0.237875941553864,1.65108325162072
"znf423.L",0,0,1.33931250709322
