"","NF48_NF54","NF54_NF59","NF59_NF66"
"nfkb2.L",3.86286913276831,3.52052772987318,5.22066680011005
"irf8.L",3.79332461547639,3.76324124951828,1.66747140135212
"bhlhe40.S",3.74282386291198,2.02766169964799,1.17279789050501
"id2.L",3.63892821796805,6.26758920013901,1.80550438709017
"atf6b.L",3.47366125810635,3.99729182709183,4.62321949635296
"jund.S",3.29413430481353,6.81697419846568,5.60747541075049
"lyl1.S",3.18791905116761,10.5337752839156,52.4041561824206
"cebpa.S",3.13147472569376,0,0
"purb.S",3.06691934510956,2.54927237981244,1.0045820237099
"nfe2l1.L",3.05592187503393,6.18207719291064,5.95602842668492
"runx3.S",3.0405742293473,1.86020620489135,0.685590411270837
"irf5.L",2.92151808298701,2.75019922426851,5.20862833875788
"cnbp.S",2.83859071656722,5.0278637838153,1.85740126388345
"stat6.L",2.78879074474838,2.61499398998016,1.94792127181466
"hes1.L",2.78140150058136,3.25988216666554,1.69760296714286
"nfkb2.S",2.71726522716148,4.93143203149382,20.5998729587662
"nfkb1.S",2.61816362893235,3.17690869738315,6.50111159806315
"dnajc2.S",2.46223909192039,3.44561963408688,1.5677354376949
"mlx.S",2.45686572228156,2.77914623026339,2.02923109753581
"csrnp1.S",2.4528257552947,4.16485874479226,3.33073423684269
"nr1h2.L",2.43494881924085,2.07808190170892,1.40061022750741
"stat2.L",2.42712520437439,1.95008960969956,2.09788574123652
"mef2c.L",2.42228702351126,3.49567783642589,2.80477795323629
"batf.L",2.39034681094908,6.02462182684789,16.3159785053058
"phb.L",2.27757335281939,2.85960141140501,1.44101826494147
"smarca5.S",2.27203726368977,2.26690171697484,1.63158414581867
"klf10.S",2.26099941195284,2.98801981741384,0.505246678468383
"nr1d1.S",2.15296513794572,9.00762888185164,7.65661408811662
"smarca5.L",2.12181812045702,1.45664690697919,0.95651969797352
"elf1.L",2.11544942132003,1.228667009699,1.42645759626251
"fosl1.S",2.0779021538725,1.0090263288988,0.365655674547395
"junb.S",2.06747105552,2.62247666256514,0.549494204592894
"myef2.L",2.01848877926164,2.92759916009819,2.9044698550089
"cbfb.S",2.00837828093861,2.23032015932876,1.60416288072387
"prdm1.L",2.0058467976573,0.649742156034283,0.089440555504309
"rxra.S",1.96753357089568,3.32723876900376,7.07684869098711
"yeats4.L",1.90493610703153,1.30035721048809,0.370681182232858
"jun.L",1.74089738053807,3.20808771675122,1.0292625218241
"nfyc.S",1.72025978869084,1.15743723743568,1.23894016770671
"dnajc1.S",1.6942882615646,2.1599239798391,1.44841617124603
"zfp36l2.S",1.69162660228582,2.21298900947448,1.69632173432868
"rela.L",1.68248435549299,2.44161562443443,2.56639830555102
"cbfb.L",1.65285072823962,1.57931407967051,2.21140781580328
"tef.S",1.56532167725057,2.6459761239975,3.14224438036213
"tsc22d2.L",1.54431040911508,1.15585462594066,1.45083401074654
"hif1a.S",1.53582022640633,1.61779690716654,1.80966139596206
"phb.S",1.52102010604963,2.68831940157112,1.18610046018968
"sub1.S",1.51630982142139,2.28699447211613,1.57395552599248
"rara.S",1.4935078686594,2.74426764498098,7.07088100834993
"nfya.S",1.49263028667746,3.44787946230823,8.50972400700614
"sub1.L",1.48931121109369,1.25647234887077,1.19184506070115
"tp53.L",1.44263889055305,0.703246502318607,0.393879242736614
"stat1.S",1.43796271847299,1.03885946699169,1.60055396572697
"mxd4.S",1.41324424528926,2.24042216308296,1.45765651610419
