"","NF48_NF54","NF54_NF59","NF59_NF66"
"etv6.L",1.72948366569339,1.72728906765465,0.36666317968227
"yy1.L",1.66115405453356,0.809169798272112,0.411227647780483
"barx1.L",1.64685310815008,0.00937413572225,0
"meis2.S",1.62196447076455,0,0
"tox.L",1.59681938421279,1.22151492912005,1.38217144956948
"bhlhe40.S",1.57795297344858,0,0
"cnbp.S",1.55046136750297,0.191414414525376,0.103898613338948
"purb.S",1.54689620403389,0.158596098924225,0.176008429633557
"tmf1.S",1.46935777475939,0.194496707012375,0.073190053821209
"gata2.L",1.45371291066886,0,0
"srebf1.S",1.38119340908419,0.395608453202643,0.309476550838808
"smarcal1.L",1.31678298712594,0.285641988967622,0.624030940357372
"ovol2.S",1.28538232298819,0.313635847842634,0.229524523786112
"baz2b.L",1.19341897576611,0.995279545836858,1.34567810407599
"jun.L",1.19090329462487,0.73041057580726,0.822393991456671
"pdx1.L",1.18565485350432,0,0
"junb.L",1.18457053676639,0.686243289569594,0.592584409160516
"mlx.S",1.13962237813242,0.516555934134287,0.613786442242786
"ncor1.L",1.1306433758996,0.829287523165882,0.932914433936536
"pura.L",1.08954340249112,0.152537551057732,0.112524421303902
"mxd3.L",1.04722440530304,0,0
"adnp.L",1.04592345006036,0.214087435039592,0.104646120994606
"yy1.S",1.02345822568252,0.414466789086286,0.461150705888048
"nfe2l3.S",1.01044341566233,2.37186000527368,5.35486715998914
"baz2a.L",0.979871293863069,0.985366911685844,1.83298877531847
"adnp.S",0.950873628404055,2.68812245501739,1.44556019680795
"tfap2a.L",0.950436584887016,7.3477966828743,6.48840170723292
"egr1.L",0.912376061401711,0.953387743589063,2.35031345327007
"pbx2.L",0.892056993053505,1.40928404703697,2.57589534183597
"hic2.S",0.872414235405059,1.16166132110077,0.671794707123546
"rcor2.L",0.823996929178036,2.10173085746156,1.79293151816506
"egr1.S",0.688796901552417,1.29620172098993,3.43448225860452
"dach1.S",0.645950532142055,1.00101297913399,1.40418795520292
"ets2.L",0.635248290398032,0.565944793725399,1.31072271402483
"tfe3.S",0.596574420774468,1.02469597508388,0.638377736559233
"dach2.S",0.413657671732141,1.16739028499052,0.946362885395974
"znf821.S",0.371415458054269,1.59129687840663,1.55456732401306
"maz.S",0.337467410855924,1.49501985593577,1.85771868703724
"atf5.L",0.274739599262649,1.34210322666867,2.10864711233382
"jarid2.L",0.155096187481426,0.176381708597626,1.06118429199195
"tfap2a.S",0.148644691642887,1.51695469658493,0.626038182738357
"tlx3.L",0.102169568291709,8.05514591323987,61.6234156184951
"nhlh1.L",0,0,6.35781270192768
"sox13.S",0,0,3.39342902349215
