"","NF48_NF54","NF54_NF59","NF59_NF66"
"id4.S",2.89527544725858,1.55762092352769,0.824334902841828
"znf326.S",2.89024875717048,3.70946489761764,5.8046077894686
"nr4a2.L",2.87575321452703,3.08912355889886,1.26212222672072
"hif1a.L",2.87437549228264,2.8308112073691,1.62714740212834
"irf1.L",2.83891846290533,3.06536367349292,6.63676292181353
"dnajc1.S",2.79777561150582,0.582501917946371,0.230684367562147
"erf.L",2.72359777248089,3.6996640843759,3.78080978729602
"smarce1.L",2.68436999025588,5.28521652010089,7.30823566039248
"znf385a.L",2.68084131301889,0.710097893483345,0.801557772722902
"foxa2.L",2.47855381327394,0,0
"foxp4.S",2.4689126149276,1.55528700930593,0
"nr4a2.S",2.37978771398524,1.77416899707313,0.408021083246496
"khsrp.S",2.33676379949313,2.24355743057596,2.60411483826835
"klf4.L",2.25034014451528,2.16227320897044,2.26922430385433
"mlx.L",2.14875179360701,3.38236088838344,4.99454145271145
"hey1.L",2.12141026173284,2.14458179512847,3.92525106428393
"klf11.L",2.11417984112528,2.92961443059905,1.23689919562455
"tgif1.L",1.99017746331552,2.451913707467,2.30186250138859
"hif1a.S",1.97901360230615,2.35868832323833,2.65387979291417
"dnajc1.L",1.94502752310152,0.45775439116954,0.218730852267932
"egr2.L",1.93547858552019,2.29072713008229,0.34337972432835
"pbx2.L",1.92405848294824,0.90336305260774,0.36685334590658
"phb.L",1.87489245941388,4.70006343283008,7.28951184025577
"sub1.S",1.87092233226537,3.38379655141255,4.15682070893502
"purb.S",1.86328678753543,1.42240924792072,1.21067174877877
"thap4.S",1.85420946518035,1.71595841959535,1.19910588249889
"hey1.S",1.85232956337117,1.80172939989926,1.17365762807501
"grhl2.S",1.82608423143194,0.540391319953094,0
"dnajc21.L",1.78496849028933,1.92569996806156,2.79987304407711
"baz2b.S",1.76966569123817,2.34775239118218,2.60464801075858
"tax1bp1.L",1.7592274894636,2.81382542935486,2.16389876731567
"arid3a.S",1.75423006742513,0,0
"myc.L",1.70340924738618,1.5743451224182,1.57543773424517
"myef2.S",1.61638856512743,3.46574544162873,6.54407432010765
"znf385a.S",1.58894673984484,0.120207423753852,0.0281383177340179
"znf326.L",1.58144046319217,2.55276614946575,2.20648135730913
"smad7.L",1.4840393729613,0.820108639315381,0.715693721060448
"cebpz.L",1.46509402568553,3.14475403629005,7.583420785311
"meis1.L",1.44148650263419,1.54285373721493,0.5013048145856
"stat1.L",1.38027404130141,0.709169028374998,1.05586674221124
"csde1.L",1.35169373100509,0.793400697728454,1.02280649058624
"dnajc2.S",1.34297993824938,4.76225168299787,5.58105562756901
"znf532.L",1.28714287588298,0,0
"phb.S",1.26112315139154,3.12606200881281,3.4667887783667
"kank1.S",1.2349686924164,0.00112521239015113,0.000301611146530436
"klf2.L",1.17532759028368,1.14620305963729,0.0326092224904056
"foxk2.S",1.16721017810893,0.328942928282522,0.203996183431306
"tcf3.S",1.1660192883935,0.472779897218526,0.115183374384244
"nr1d1.L",1.16562798418748,0.472540224395414,0.757533541605435
"nfyc.S",1.13569078982554,0.455127101436119,0.464440696191941
"znf605.S",1.09789019016056,0.713913278573229,0.997262933576579
"tfap2a.L",1.09312633188353,4.28360580446276,4.71585059487559
"cdc5l.L",1.07166129495057,0.831447213117208,0.108116582972066
"nfyc.L",1.05440604274772,1.30190654302467,2.34025055587273
"srebf1.S",0.990797008619726,1.43155606269046,2.12437311645332
"mlx.S",0.912383073846882,1.17423269778241,1.15419916463645
"bcl6.L",0.886611679939141,1.93017503898612,3.98184615073418
"bcl6.S",0.878922985144271,1.36262215977918,3.01995214033713
"tef.L",0.827717077190919,0.967946280672371,2.82264017954676
"nfe2l1.L",0.812687910431787,3.95188812953898,5.48207451982601
"etv3.S",0.806586518445455,2.27569412357763,4.91830161908471
"ets2.S",0.784325922870053,0.824936604655832,1.01823943318599
"nfib.L",0.732731863429032,1.31144826577114,3.34877916146171
"maff.L",0.722532437985166,5.96415567822103,9.1119954129488
"tmf1.S",0.687274465423845,1.03873376269106,1.10884939302419
"nr1i2.S",0.684213563622954,0.764164352886007,1.23915869801321
"etv6.L",0.671082416610642,2.08290297623621,2.74348440658677
"zmiz2.S",0.67107602458438,0.847918366946043,1.16502881851352
"tgif1.S",0.668129083514958,1.01813928227071,1.05950014804089
"cebpg.S",0.665065497993453,2.3365870492739,2.17197060420085
"rfx1.S",0.572831152972589,0.843630407898221,1.06978616015973
"prdm2.L",0.563894958451366,1.02310758577034,0.792219331286183
"cebpg.L",0.549922064336998,2.21081769380183,1.40956062225617
"tp53.L",0.546097620243798,0.926446448708049,1.64185669892814
"ybx2.L",0.516871289652469,1.77743512733299,2.23008709946145
"nfkb2.L",0.506418105478615,1.33622687627422,6.72767316898524
"baz2b.L",0.416556387417429,0.938637554341493,1.43102436311371
"nfkb1.S",0.404250204980087,0.46921295725182,1.01143099874117
"sub1.L",0.389014100724585,1.38631257357984,3.15118315632647
"csrnp1.L",0.383904743993592,0.968707170685421,1.18803735593077
"elf1.S",0.323454036403221,1.7329127150545,3.80204583426232
"etv6.S",0.320177167286796,1.48688998120724,2.47236705151543
"maff.S",0.301080484369265,3.2679115314329,8.10923034958983
"yy1.L",0.256271339268682,0.668338213318261,1.22985059550667
"wiz.L",0.249453728321787,0.34821245419703,1.23061976577209
"nfxl1.L",0.231872205830043,1.05840155721094,2.23647025762884
"lyar.S",0.210735004387201,2.19353418349052,3.76016417248538
"tfap2a.S",0.184972055177942,0.389693446744395,1.68019547448331
"smarca5.S",0.169873229534358,1.24386867821208,3.93371703306385
"elf1.L",0.162396042959369,0.821768905442902,2.54144043792248
"znf384.L",0.157996979392265,0.987773240865824,3.06935824663545
"smarca5.L",0.136380663029337,0.627013770674902,3.6019906977692
"dlx3.S",0.0976778885169323,2.64288096363842,8.23789174033247
"grhl1.S",0.0349711391585364,3.02788500870776,8.05305721581005
"jarid2.L",0.0203478243028294,0.116630092732398,1.124209721491
"nfib.S",0.0164323060275979,0.0619271899993847,1.41454054249663
"zbtb34.L",0.00847365926782624,0.121001580508183,1.47797741263672
"foxa1.S",0,2.29605477995559,1.07226545318723
"grhl1.L",0,4.21478582691118,6.23734106937015
"grhl3.L",0,3.33511897716788,10.0192831434576
"grhl3.S",0,2.24742343995148,13.4051061353049
"klf5.L",0,1.37941708340015,1.77093489570469
"nr1i2.L",0,4.52689008123881,6.33859598766152
"sox7.L",0,6.52386485958987,3.96453938453995
"tfap2c.S",0,1.31219038238629,4.03240327040149
"cebpa.L",0,0.295668013499405,3.90067587372951
"cebpa.S",0,0,3.04983075541382
"ehf.L",0,0,1.4602181822972
"irx1.L",0,0,1.13378439887005
"irx3.L",0,0,1.23378531586195
"msx2.L",0,0,1.74091854390574
"msx2.S",0,0.0086282517098981,2.70531541094405
"ovol1.L",0,0,5.42313144569843
"sp6.S",0,0,1.20160022664782
"spdef.S",0,0.82166174166274,1.20482436824224
"tfap2c.L",0,0,1.23204641353496
"zbtb7c.L",0,0,1.25340111579807
"znf750.L",0,0,1.40748077636683
"znfx1.L",0,0.393207871331608,1.04453015179031
