"","NF48_NF54","NF54_NF59","NF59_NF66"
"znf277.L",2.58760770519204,0.918529532713847,0.362658589000787
"mlx.L",2.58419894999935,3.05800447605142,5.06668116021492
"tmf1.L",2.54698851636592,0.580502831212358,0.11629585213769
"klf4.L",2.51300627223522,3.82022106793407,3.21166249770475
"myc.S",2.28982403522576,1.36251214798441,2.71958175132528
"tef.L",2.27709263372178,2.27539026053704,4.32188775455294
"nr4a2.S",2.11399911468843,1.37571255312764,1.05800684445523
"msx2.L",2.11177651732638,0.306860094330209,0.643162308446604
"grhl3.S",2.08298126291391,0.568012166609827,0.572190955658572
"rela.L",1.9912853721698,1.83075109031025,2.23297106553523
"atf3.S",1.98257706514898,3.10161457238581,0.308606219955926
"foxp4.S",1.8382744972286,0.173351070265515,0
"sfpq.L",1.79790421899888,3.23868703410683,8.44418581908695
"bcl6.L",1.72426330039851,5.49759877187732,4.05465915773011
"nfyc.S",1.70654488975718,0.763510870253732,0.635164363332187
"meis1.L",1.65258892222159,1.61120372006132,0.698015419673581
"id2.L",1.62369494366109,1.69244983247134,1.68184968110469
"dlx3.S",1.61319898567221,3.36854537532723,10.4493674358706
"csrnp1.L",1.57332340277105,2.58099156891064,2.15233157486967
"ovol2.S",1.56340897095865,0,0
"irf1.L",1.49150569339139,2.99147348699118,10.5819913791891
"carhsp1.S",1.47692551671332,0.39933599818065,0.253017577168647
"nfatc3.S",1.4424342283829,0.359952764962416,0.121558597077896
"tcf25.L",1.43493159549185,0.828890148847021,0.992216705503316
"grhl2.L",1.40570528032306,0.280873080270619,0
"hmgb3.L",1.38250235855813,4.59856649487425,6.43898140544961
"foxk2.L",1.3588871329522,1.39227509131156,2.41949721868591
"sox7.S",1.34048435477099,0.169127530501338,0
"purb.S",1.31369823543327,1.75687217408417,2.23703729162643
"smarce1.L",1.2586778290275,1.98240249657824,4.26760978375657
"ubtf.L",1.25806148664394,1.55869684598846,2.67502853179877
"dnajc1.S",1.25766401870697,0.565560058136739,0.200338326237433
"stat1.L",1.18651323504437,1.15832395120649,0.821283160438194
"klf15.L",1.17894951024202,0.086526118351272,0.0121491252086405
"elf1.S",1.13556010678612,2.75350490665094,5.57283622136016
"creb3.S",1.1242725333053,1.9188240860804,6.07665174534046
"nr1i2.S",1.08284728539814,1.04226215509269,0.954363967330628
"tsc22d3.L",1.03129349891915,0.0547826863173953,0.0482077763118568
"egr2.L",0.9894376380552,2.55721838939094,1.78441529200271
"khsrp.S",0.988887841027984,0.935269501428305,1.87397829663845
"myef2.L",0.916156435873256,2.84457627066035,5.69159460576994
"ets2.S",0.906046293507591,0.674846608352295,1.29751434257546
"zfp36l2.S",0.867982736722716,1.2347280519166,0.831470223227459
"bcl6.S",0.851727587560669,2.00063105042443,3.8691396470184
"nfe2l1.S",0.789942839754583,1.71386976971395,5.43700345001368
"dnajc21.L",0.718409013482393,0.65635675665684,1.26041187306554
"tfe3.S",0.697626358345297,1.5135041870256,7.44921803402847
"prdm2.L",0.683148600993011,0.963300578273553,1.68822804823251
"nr4a2.L",0.669959181845681,0.788673649710272,1.07130223661034
"cebpg.L",0.66175367219509,2.53171977581103,3.09320060696662
