Cell	Celltype	JSD
aff1.L	Pit cell	0.9927098160632741
aff1.L	Proximal tubule cell	0.985626688024998
aff1.L	Smooth muscle cell	0.9885430189604024
aff1.L	Stomach parietal cell	0.9882053499165061
aff1.L	Stromal cell	0.9775139274341693
aff1.L	T cell	0.997414935318974
aff1.L	Taste cell	0.9788586921747291
aff1.L	Thick Ascending Limb	0.9977106051968102
aff1.L	Unknown	0.9899356728715194
aff2.L	Acinar cell	1.0000000348521896
aff2.L	Antigen presentation cell	0.9882667512927827
aff2.L	B cell	0.9934265954552864
aff2.L	Cardiomyocytes	1.00000003484606
aff2.L	Chondrocyte	0.9879199551396192
aff2.L	Ciliated cell	0.9904284416475302
aff2.L	Collecting duct intercalated cell	1.000000034850111
aff2.L	Endocrine cell	0.9977448392013912
aff2.L	Endothelial cell	0.9970054617039945
aff2.L	Enterocyte	1.0000000348203435
aff2.L	Eosinophil	0.9978587910159129
aff2.L	Epidermal stem cell	0.9986263044323791
aff2.L	Epithelial cell	0.9981123234304334
aff2.L	Erythrocyte	0.9835405395600438
aff2.L	Fast skeletal muscle cell	1.0000000348523659
aff2.L	Fibroblast	0.9759825907750102
aff2.L	Hepatocyte	1.000000034848449
aff2.L	Macrophage	0.9985373728931344
aff2.L	Melanocyte	0.9976544905005029
aff2.L	Muscle satellite cell	1.0000000348486222
aff2.L	Neuron	1.0000000348509452
aff2.L	Oligodendrocyte	0.9859453886504634
aff2.L	Osteoclast	1.00000003485242
aff2.L	Pit cell	0.9958854156122284
aff2.L	Proximal tubule cell	1.0000000348458675
aff2.L	Smooth muscle cell	0.9962722683995427
aff2.L	Stomach parietal cell	0.9977421852959518
aff2.L	Stromal cell	0.9772726589084508
aff2.L	T cell	0.9897113901831844
aff2.L	Taste cell	0.9942051811067714
aff2.L	Thick Ascending Limb	1.0000000348515643
aff2.L	Unknown	0.9978385493606913
aff4.L	Acinar cell	0.9977472417169724
aff4.L	Antigen presentation cell	0.9919869437273512
aff4.L	B cell	0.9834296979211128
aff4.L	Cardiomyocytes	0.9963150997599909
aff4.L	Chondrocyte	0.9973201969648156
aff4.L	Ciliated cell	0.9968970543568896
aff4.L	Collecting duct intercalated cell	0.9845286181569846
aff4.L	Endocrine cell	0.9883748220111896
aff4.L	Endothelial cell	0.9848619805887222
aff4.L	Enterocyte	0.9897871152911897
aff4.L	Eosinophil	0.9901636675544765
aff4.L	Epidermal stem cell	0.9615499157173895
aff4.L	Epithelial cell	0.9504929729957914
aff4.L	Erythrocyte	0.9965551223927991
aff4.L	Fast skeletal muscle cell	0.994360227235282
aff4.L	Fibroblast	0.9872560863039346
aff4.L	Hepatocyte	0.9954398496405921
aff4.L	Macrophage	0.9541234421210216
aff4.L	Melanocyte	0.9957670859024076
aff4.L	Muscle satellite cell	0.9914379727424752
aff4.L	Neuron	0.9999999988620476
aff4.L	Oligodendrocyte	0.9982383508161707
aff4.L	Osteoclast	0.9983626135127835
aff4.L	Pit cell	0.9826563669492459
aff4.L	Proximal tubule cell	0.9822873941624013
aff4.L	Smooth muscle cell	0.9923781076030915
aff4.L	Stomach parietal cell	0.9950156239419178
aff4.L	Stromal cell	0.9956447286139885
aff4.L	T cell	0.9859105404066844
aff4.L	Taste cell	0.9999999988632287
aff4.L	Thick Ascending Limb	0.9923775260700063
aff4.L	Unknown	0.9909930027726559
ahr.L	Acinar cell	1.000000026557307
ahr.L	Antigen presentation cell	0.9900060931848819
ahr.L	B cell	0.9880613793053559
ahr.L	Cardiomyocytes	0.989621797067581
ahr.L	Chondrocyte	0.9825969684844966
ahr.L	Ciliated cell	0.9937402363649843
ahr.L	Collecting duct intercalated cell	0.9868197674795851
ahr.L	Endocrine cell	0.9857396916857043
ahr.L	Endothelial cell	0.9539862497036933
ahr.L	Enterocyte	0.9796681441973012
ahr.L	Eosinophil	0.9818983578370777
ahr.L	Epidermal stem cell	0.982495006102996
ahr.L	Epithelial cell	0.9767914218047722
ahr.L	Erythrocyte	0.9813396715298415
ahr.L	Fast skeletal muscle cell	1.0000000265574835
ahr.L	Fibroblast	0.938579233822395
ahr.L	Hepatocyte	0.9920912765412886
ahr.L	Macrophage	0.9619510096020631
ahr.L	Melanocyte	0.9902830948086916
ahr.L	Muscle satellite cell	0.984846696776517
ahr.L	Neuron	0.9876926020987666
ahr.L	Oligodendrocyte	0.980394086577441
ahr.L	Osteoclast	0.9887506032315294
ahr.L	Pit cell	0.9865574603957057
ahr.L	Proximal tubule cell	0.986312074301342
ahr.L	Smooth muscle cell	0.9778428134902499
ahr.L	Stomach parietal cell	0.9905369884521958
ahr.L	Stromal cell	0.9656526220242312
ahr.L	T cell	0.9790949746719726
ahr.L	Taste cell	0.9943099620472915
ahr.L	Thick Ascending Limb	0.9928701315052616
ahr.L	Unknown	0.9829597265612157
alx1.L	Acinar cell	1.000000022961756
alx1.L	Antigen presentation cell	1.0000000229604933
alx1.L	B cell	1.000000022960376
alx1.L	Cardiomyocytes	0.9975005399571522
alx1.L	Chondrocyte	0.984319855677672
alx1.L	Ciliated cell	1.00000002296181
alx1.L	Collecting duct intercalated cell	1.0000000229596773
alx1.L	Endocrine cell	0.99746032787428
alx1.L	Endothelial cell	0.9987822901552903
alx1.L	Enterocyte	0.9985283049912514
alx1.L	Eosinophil	0.9970664402923886
alx1.L	Epidermal stem cell	1.0000000229446877
alx1.L	Epithelial cell	0.9989596368499147
alx1.L	Erythrocyte	1.0000000229598958
alx1.L	Fast skeletal muscle cell	1.0000000229619324
alx1.L	Fibroblast	0.9001607302836623
alx1.L	Hepatocyte	0.9958493677868316
alx1.L	Macrophage	0.9977013183269184
alx1.L	Melanocyte	1.000000022960231
alx1.L	Muscle satellite cell	0.9960276150934334
alx1.L	Neuron	1.000000022960512
alx1.L	Oligodendrocyte	0.9986786515462546
alx1.L	Osteoclast	1.0000000229619868
alx1.L	Pit cell	0.996478859902421
alx1.L	Proximal tubule cell	0.9987559687940348
alx1.L	Smooth muscle cell	0.9785418456096393
alx1.L	Stomach parietal cell	0.9970516254798146
alx1.L	Stromal cell	0.9840011739672645
alx1.L	T cell	0.9985403537995791
alx1.L	Taste cell	0.9967359739840215
alx1.L	Thick Ascending Limb	1.000000022961131
alx1.L	Unknown	0.9979580858124112
alx4.L	Acinar cell	0.9999999757720153
alx4.L	Antigen presentation cell	0.9999999757707523
alx4.L	B cell	0.999999975770635
alx4.L	Cardiomyocytes	0.9999999757658857
alx4.L	Chondrocyte	0.9979374688663569
alx4.L	Ciliated cell	0.999999975772069
alx4.L	Collecting duct intercalated cell	0.9999999757699366
alx4.L	Endocrine cell	0.9999999757678882
alx4.L	Endothelial cell	0.9964080625117719
alx4.L	Enterocyte	0.9999999757401692
alx4.L	Eosinophil	0.9999999757699876
alx4.L	Epidermal stem cell	0.9999999757549468
alx4.L	Epithelial cell	0.9995116463466759
alx4.L	Erythrocyte	0.9999999757701548
alx4.L	Fast skeletal muscle cell	0.9999999757721916
alx4.L	Fibroblast	0.9942544408395158
alx4.L	Hepatocyte	0.9999999757682747
alx4.L	Macrophage	0.9999999757667397
alx4.L	Melanocyte	0.99999997577049
alx4.L	Muscle satellite cell	0.9999999757684479
alx4.L	Neuron	0.999999975770771
alx4.L	Oligodendrocyte	0.9999999757704154
alx4.L	Osteoclast	0.9999999757722458
alx4.L	Pit cell	0.9999999757680654
alx4.L	Proximal tubule cell	0.999999975765693
alx4.L	Smooth muscle cell	0.9981364934979498
alx4.L	Stomach parietal cell	0.9999999757575438
alx4.L	Stromal cell	0.9959122446202273
alx4.L	T cell	0.9999999757634354
alx4.L	Taste cell	0.9999999757719521
alx4.L	Thick Ascending Limb	0.99999997577139
alx4.L	Unknown	0.9999999757689141
ar.L	Acinar cell	0.9976781234357784
ar.L	Antigen presentation cell	0.9994264531135559
ar.L	B cell	0.9999999854250938
ar.L	Cardiomyocytes	0.9971918311596513
ar.L	Chondrocyte	0.9358547555800494
ar.L	Ciliated cell	0.9958087693683926
ar.L	Collecting duct intercalated cell	0.9993926584243569
ar.L	Endocrine cell	0.9914419475034657
ar.L	Endothelial cell	0.9994291536699447
ar.L	Enterocyte	0.979420190132781
ar.L	Eosinophil	0.9990440387979072
ar.L	Epidermal stem cell	0.9590122050577607
ar.L	Epithelial cell	0.9299223969009038
ar.L	Erythrocyte	0.996319432598775
ar.L	Fast skeletal muscle cell	0.9968638942335508
ar.L	Fibroblast	0.9093698441072566
ar.L	Hepatocyte	0.9944333630832742
ar.L	Macrophage	0.9986428257199585
ar.L	Melanocyte	0.9835262480121025
ar.L	Muscle satellite cell	0.9921901391212979
ar.L	Neuron	0.9964417478703258
ar.L	Oligodendrocyte	0.9999999854248742
ar.L	Osteoclast	0.9999999854267048
ar.L	Pit cell	0.9952663037049518
ar.L	Proximal tubule cell	0.9810231133929407
ar.L	Smooth muscle cell	0.9928700910706425
ar.L	Stomach parietal cell	0.994781247566879
ar.L	Stromal cell	0.9551341183573453
ar.L	T cell	0.998821101996283
ar.L	Taste cell	0.9974241578075798
ar.L	Thick Ascending Limb	0.9999999854258489
ar.L	Unknown	0.9951479909413407
arid1b.L	Acinar cell	0.9999999758146922
arid1b.L	Antigen presentation cell	0.9944404904791982
arid1b.L	B cell	0.9838236783088635
arid1b.L	Cardiomyocytes	0.980967713955279
arid1b.L	Chondrocyte	0.9840947634331683
arid1b.L	Ciliated cell	0.9968155101171945
arid1b.L	Collecting duct intercalated cell	0.9928036001249168
arid1b.L	Endocrine cell	0.9721320931208185
arid1b.L	Endothelial cell	0.9855313871248745
arid1b.L	Enterocyte	0.985860545573769
arid1b.L	Eosinophil	0.9899834803085953
arid1b.L	Epidermal stem cell	0.9771681647857304
arid1b.L	Epithelial cell	0.9609227757642042
arid1b.L	Erythrocyte	0.998544426365589
arid1b.L	Fast skeletal muscle cell	0.9999999758148685
arid1b.L	Fibroblast	0.9434123777842782
arid1b.L	Hepatocyte	0.9918138153789224
arid1b.L	Macrophage	0.9681194016366044
arid1b.L	Melanocyte	0.9798649851825996
arid1b.L	Muscle satellite cell	0.9801806353365479
arid1b.L	Neuron	0.9804575321081538
arid1b.L	Oligodendrocyte	0.9969453772639665
arid1b.L	Osteoclast	0.9906704598316516
arid1b.L	Pit cell	0.9894681146195283
arid1b.L	Proximal tubule cell	0.9950638108405678
arid1b.L	Smooth muscle cell	0.9730333799318849
arid1b.L	Stomach parietal cell	0.9850969082031942
arid1b.L	Stromal cell	0.9720884946709799
arid1b.L	T cell	0.9757835116073587
arid1b.L	Taste cell	0.9888021364165337
arid1b.L	Thick Ascending Limb	0.9838908537813986
arid1b.L	Unknown	0.9891487617828517
arid2.L	Acinar cell	1.0000000095444768
arid2.L	Antigen presentation cell	0.96894110918109
arid2.L	B cell	0.9730459502953741
arid2.L	Cardiomyocytes	0.984447986037154
arid2.L	Chondrocyte	0.965236311692107
arid2.L	Ciliated cell	0.9909286926055276
arid2.L	Collecting duct intercalated cell	0.986210923337449
arid2.L	Endocrine cell	0.9703878479486301
arid2.L	Endothelial cell	0.9786086374635059
arid2.L	Enterocyte	0.9710241990280126
arid2.L	Eosinophil	0.9852826000323083
arid2.L	Epidermal stem cell	0.9688106019498401
arid2.L	Epithelial cell	0.9559870753096824
arid2.L	Erythrocyte	0.9667391439813033
arid2.L	Fast skeletal muscle cell	1.000000009544653
arid2.L	Fibroblast	0.9525175767921377
arid2.L	Hepatocyte	0.9919130549903274
arid2.L	Macrophage	0.9671575633380207
arid2.L	Melanocyte	0.9904727186487099
arid2.L	Muscle satellite cell	0.9783147528718059
arid2.L	Neuron	0.9859741742637484
arid2.L	Oligodendrocyte	0.990949026070991
arid2.L	Osteoclast	0.9976281514473505
arid2.L	Pit cell	0.9868372958819279
arid2.L	Proximal tubule cell	0.9836456528456267
arid2.L	Smooth muscle cell	0.969223383683864
arid2.L	Stomach parietal cell	0.9884198651028245
arid2.L	Stromal cell	0.9742720118558483
arid2.L	T cell	0.958870668861955
arid2.L	Taste cell	0.9839967031593946
arid2.L	Thick Ascending Limb	0.9950927675586339
arid2.L	Unknown	0.9775130785688206
arid3a.L	Acinar cell	0.9999999798730621
arid3a.L	Antigen presentation cell	0.9710165780211446
arid3a.L	B cell	0.9999999798716819
arid3a.L	Cardiomyocytes	0.9923155597982847
arid3a.L	Chondrocyte	0.9893794761420396
arid3a.L	Ciliated cell	0.9999999798731158
arid3a.L	Collecting duct intercalated cell	0.9836546106036175
arid3a.L	Endocrine cell	0.9944762471536692
arid3a.L	Endothelial cell	0.9731409462720817
arid3a.L	Enterocyte	0.996963758597647
arid3a.L	Eosinophil	0.9400835275201962
arid3a.L	Epidermal stem cell	0.9967285161386449
arid3a.L	Epithelial cell	0.9912184410496518
arid3a.L	Erythrocyte	0.926140446062947
arid3a.L	Fast skeletal muscle cell	0.9999999798732383
arid3a.L	Fibroblast	0.9620204282529309
arid3a.L	Hepatocyte	0.9796355528742065
arid3a.L	Macrophage	0.9710218540427015
arid3a.L	Melanocyte	0.9979148542366016
arid3a.L	Muscle satellite cell	0.9948043530776174
arid3a.L	Neuron	0.9719666463964994
arid3a.L	Oligodendrocyte	0.9835439088016369
arid3a.L	Osteoclast	0.9953447788797349
arid3a.L	Pit cell	0.9991029909379845
arid3a.L	Proximal tubule cell	0.9918258729345188
arid3a.L	Smooth muscle cell	0.992480210206502
arid3a.L	Stomach parietal cell	0.9944977199301106
arid3a.L	Stromal cell	0.9857266616572466
arid3a.L	T cell	0.9418035807986447
arid3a.L	Taste cell	0.9999999798729988
arid3a.L	Thick Ascending Limb	0.9886993589288178
arid3a.L	Unknown	0.9965212607494351
arid3b.L	Acinar cell	1.0000000401465363
arid3b.L	Antigen presentation cell	0.9796583771725105
arid3b.L	B cell	0.9906501603790369
arid3b.L	Cardiomyocytes	0.9893010835397862
arid3b.L	Chondrocyte	0.9872016141356619
arid3b.L	Ciliated cell	0.9935619848817122
arid3b.L	Collecting duct intercalated cell	0.9937528515652969
arid3b.L	Endocrine cell	0.9796546858024837
arid3b.L	Endothelial cell	0.9910934928459811
arid3b.L	Enterocyte	0.9804462623096819
arid3b.L	Eosinophil	0.9819223313231723
arid3b.L	Epidermal stem cell	0.981561432147398
arid3b.L	Epithelial cell	0.9597367156816655
arid3b.L	Erythrocyte	0.9789718852635176
arid3b.L	Fast skeletal muscle cell	0.9948857919443916
arid3b.L	Fibroblast	0.9788731561405499
arid3b.L	Hepatocyte	0.994154328127502
arid3b.L	Macrophage	0.9801645083363291
arid3b.L	Melanocyte	0.9910886814492996
arid3b.L	Muscle satellite cell	0.98563908741964
arid3b.L	Neuron	0.9835166792609348
arid3b.L	Oligodendrocyte	0.9945354198734224
arid3b.L	Osteoclast	0.9970114075282553
arid3b.L	Pit cell	0.9885761530582887
arid3b.L	Proximal tubule cell	0.9942164704031409
arid3b.L	Smooth muscle cell	0.9831369672390071
arid3b.L	Stomach parietal cell	0.9901845733062509
arid3b.L	Stromal cell	0.979590772285629
arid3b.L	T cell	0.9647642405467589
arid3b.L	Taste cell	0.9807897522593803
arid3b.L	Thick Ascending Limb	0.9984004114920491
arid3b.L	Unknown	0.989402308815523
arid4b.L	Acinar cell	1.0000000293220805
arid4b.L	Antigen presentation cell	0.9886725711963562
arid4b.L	B cell	1.0000000293207003
arid4b.L	Cardiomyocytes	0.9948575361315812
arid4b.L	Chondrocyte	0.993996086427297
arid4b.L	Ciliated cell	0.9978958626858048
arid4b.L	Collecting duct intercalated cell	0.9893369108560095
arid4b.L	Endocrine cell	0.9833458730726232
arid4b.L	Endothelial cell	0.9959372630897745
arid4b.L	Enterocyte	0.9964328282210934
arid4b.L	Eosinophil	0.9944148357826281
arid4b.L	Epidermal stem cell	0.994352571143809
arid4b.L	Epithelial cell	0.9888044518859578
arid4b.L	Erythrocyte	0.9921405891010417
arid4b.L	Fast skeletal muscle cell	1.000000029322257
arid4b.L	Fibroblast	0.9803606123960782
arid4b.L	Hepatocyte	0.9936419690557714
arid4b.L	Macrophage	0.9850678528254613
arid4b.L	Melanocyte	0.9958370295772221
arid4b.L	Muscle satellite cell	0.9987088845173819
arid4b.L	Neuron	0.9923485902511626
arid4b.L	Oligodendrocyte	0.9897745189585837
arid4b.L	Osteoclast	1.0000000293223112
arid4b.L	Pit cell	0.9960807028325441
arid4b.L	Proximal tubule cell	0.997695537638962
arid4b.L	Smooth muscle cell	0.9950545543203122
arid4b.L	Stomach parietal cell	0.9936545116699742
arid4b.L	Stromal cell	0.9928551967023804
arid4b.L	T cell	0.9900268429940485
arid4b.L	Taste cell	0.9936506569195708
arid4b.L	Thick Ascending Limb	0.9892412307944827
arid4b.L	Unknown	0.9904455088648032
arid5b.L	Acinar cell	0.9999999609573103
arid5b.L	Antigen presentation cell	0.9868169173791397
arid5b.L	B cell	0.991987283871767
arid5b.L	Cardiomyocytes	0.9970860313120038
arid5b.L	Chondrocyte	0.996927053705202
arid5b.L	Ciliated cell	0.9999999609573639
arid5b.L	Collecting duct intercalated cell	0.9989318719645102
arid5b.L	Endocrine cell	0.9899976938324433
arid5b.L	Endothelial cell	0.9931142370695257
arid5b.L	Enterocyte	0.9912151655375164
arid5b.L	Eosinophil	0.9963112165841279
arid5b.L	Epidermal stem cell	0.9901564946857926
arid5b.L	Epithelial cell	0.9900090180740254
arid5b.L	Erythrocyte	0.9999999609554495
arid5b.L	Fast skeletal muscle cell	0.9960140652015297
arid5b.L	Fibroblast	0.986634363108543
arid5b.L	Hepatocyte	0.9968552318533088
arid5b.L	Macrophage	0.995513586895923
arid5b.L	Melanocyte	0.9831350974178085
arid5b.L	Muscle satellite cell	0.9895239652078547
arid5b.L	Neuron	0.9999999609560659
arid5b.L	Oligodendrocyte	0.9999999609557102
arid5b.L	Osteoclast	0.990468846321326
arid5b.L	Pit cell	0.9968032961406729
arid5b.L	Proximal tubule cell	0.9836584941383923
arid5b.L	Smooth muscle cell	0.9853949382871359
arid5b.L	Stomach parietal cell	0.9989508946375307
arid5b.L	Stromal cell	0.9903516320267565
arid5b.L	T cell	0.9909892225795709
arid5b.L	Taste cell	0.9887936393328212
arid5b.L	Thick Ascending Limb	0.999999960956685
arid5b.L	Unknown	0.999999960954209
arnt.L	Acinar cell	0.9951739386091281
arnt.L	Antigen presentation cell	0.9874897827187938
arnt.L	B cell	0.9791862096492183
arnt.L	Cardiomyocytes	0.9868347793328953
arnt.L	Chondrocyte	0.9654263756308836
arnt.L	Ciliated cell	0.9943722790600228
arnt.L	Collecting duct intercalated cell	0.9796598467325586
arnt.L	Endocrine cell	0.9778849343692186
arnt.L	Endothelial cell	0.9753935388904904
arnt.L	Enterocyte	0.942090334791071
arnt.L	Eosinophil	0.9889316159659836
arnt.L	Epidermal stem cell	0.9748426866607995
arnt.L	Epithelial cell	0.9547720036496838
arnt.L	Erythrocyte	0.9687349961668552
arnt.L	Fast skeletal muscle cell	0.9840598917051233
arnt.L	Fibroblast	0.9436928730073437
arnt.L	Hepatocyte	0.9912822207752079
arnt.L	Macrophage	0.9577735997768242
arnt.L	Melanocyte	0.9914651381080256
arnt.L	Muscle satellite cell	0.9800629359511319
arnt.L	Neuron	0.9919860832841829
arnt.L	Oligodendrocyte	0.9953319361892985
arnt.L	Osteoclast	0.9958752078965247
arnt.L	Pit cell	0.9875733200047225
arnt.L	Proximal tubule cell	0.9626281093419901
arnt.L	Smooth muscle cell	0.9798727861330843
arnt.L	Stomach parietal cell	0.9814105422488114
arnt.L	Stromal cell	0.9653791452249285
arnt.L	T cell	0.970451917031423
arnt.L	Taste cell	0.9933613407120723
arnt.L	Thick Ascending Limb	0.9930578040199771
arnt.L	Unknown	0.9785190157851809
arnt2.L	Acinar cell	1.000000056418188
arnt2.L	Antigen presentation cell	1.000000056416925
arnt2.L	B cell	1.0000000564168074
arnt2.L	Cardiomyocytes	0.9974131465413729
arnt2.L	Chondrocyte	0.9985509290769934
arnt2.L	Ciliated cell	0.9906212041916974
arnt2.L	Collecting duct intercalated cell	0.9897324886123693
arnt2.L	Endocrine cell	0.9799975389596556
arnt2.L	Endothelial cell	0.9985975584619832
arnt2.L	Enterocyte	0.998776730299209
arnt2.L	Eosinophil	1.0000000564161602
arnt2.L	Epidermal stem cell	1.0000000564011193
arnt2.L	Epithelial cell	0.9975410111102343
arnt2.L	Erythrocyte	1.0000000564163272
arnt2.L	Fast skeletal muscle cell	1.0000000564183642
arnt2.L	Fibroblast	0.9933629152119425
arnt2.L	Hepatocyte	0.9949425184292526
arnt2.L	Macrophage	1.0000000564129121
arnt2.L	Melanocyte	1.0000000564166627
arnt2.L	Muscle satellite cell	1.0000000564146203
arnt2.L	Neuron	0.9127298120364231
arnt2.L	Oligodendrocyte	0.9792830099653291
arnt2.L	Osteoclast	1.0000000564184184
arnt2.L	Pit cell	0.9796336755536177
arnt2.L	Proximal tubule cell	0.997419077630427
arnt2.L	Smooth muscle cell	0.9983263715185748
arnt2.L	Stomach parietal cell	0.9886376371887929
arnt2.L	Stromal cell	0.9984284665505749
arnt2.L	T cell	1.0000000564096077
arnt2.L	Taste cell	1.0000000564181246
arnt2.L	Thick Ascending Limb	0.9323767196440351
arnt2.L	Unknown	1.0000000564150866
arx.L	Acinar cell	1.0000000247241272
arx.L	Antigen presentation cell	1.000000024722864
arx.L	B cell	1.0000000247227467
arx.L	Cardiomyocytes	0.9959093019141065
arx.L	Chondrocyte	1.0000000247173038
arx.L	Ciliated cell	1.0000000247241807
arx.L	Collecting duct intercalated cell	1.0000000247220484
arx.L	Endocrine cell	0.763888184304957
arx.L	Endothelial cell	1.0000000247192617
arx.L	Enterocyte	1.0000000246922809
arx.L	Eosinophil	1.0000000247220995
arx.L	Epidermal stem cell	0.9992623362874815
arx.L	Epithelial cell	0.9992579665850554
arx.L	Erythrocyte	1.0000000247222665
arx.L	Fast skeletal muscle cell	1.0000000247243033
arx.L	Fibroblast	0.998909461979767
arx.L	Hepatocyte	1.0000000247203862
arx.L	Macrophage	0.9976561650148388
arx.L	Melanocyte	1.0000000247226017
arx.L	Muscle satellite cell	1.0000000247205596
arx.L	Neuron	1.0000000247228829
arx.L	Oligodendrocyte	1.0000000247225271
arx.L	Osteoclast	1.0000000247243575
arx.L	Pit cell	1.000000024720177
arx.L	Proximal tubule cell	1.0000000247178047
arx.L	Smooth muscle cell	1.0000000247159995
arx.L	Stomach parietal cell	1.0000000247096554
arx.L	Stromal cell	1.0000000247163991
arx.L	T cell	1.000000024715547
arx.L	Taste cell	1.0000000247240637
arx.L	Thick Ascending Limb	1.0000000247235017
arx.L	Unknown	1.000000024721026
ascl2.L	Acinar cell	0.9999999888105209
ascl2.L	Antigen presentation cell	0.9999999888092579
ascl2.L	B cell	0.9999999888091406
ascl2.L	Cardiomyocytes	0.9999999888043914
ascl2.L	Chondrocyte	0.999999988803698
ascl2.L	Ciliated cell	0.9999999888105746
ascl2.L	Collecting duct intercalated cell	0.9999999888084421
ascl2.L	Endocrine cell	0.9999999888063936
ascl2.L	Endothelial cell	0.9999999888056554
ascl2.L	Enterocyte	0.9999999887786748
ascl2.L	Eosinophil	0.9999999888084932
ascl2.L	Epidermal stem cell	0.9917829367000843
ascl2.L	Epithelial cell	0.9953415398967562
ascl2.L	Erythrocyte	0.9999999888086601
ascl2.L	Fast skeletal muscle cell	0.9999999888106972
ascl2.L	Fibroblast	0.9999999887670121
ascl2.L	Hepatocyte	0.9999999888067803
ascl2.L	Macrophage	0.9999999888052451
ascl2.L	Melanocyte	0.9999999888089955
ascl2.L	Muscle satellite cell	0.9999999888069535
ascl2.L	Neuron	0.9999999888092767
ascl2.L	Oligodendrocyte	0.999999988808921
ascl2.L	Osteoclast	0.9999999888107514
ascl2.L	Pit cell	0.9999999888065709
ascl2.L	Proximal tubule cell	0.9999999888041987
