Cell	Celltype	JSDR
aff2.L	Enterocyte	0.0002840263138075283
aff2.L	Eosinophil	-2.1735168997949472e-08
aff2.L	Epidermal stem cell	-2.1726535237576172e-08
aff2.L	Epithelial cell	0.0012357097617938795
aff2.L	Erythrocyte	0.013385942838920584
aff2.L	Fast skeletal muscle cell	-2.1735967248304178e-08
aff2.L	Fibroblast	0.0219136532217159
aff2.L	Goblet cell	-2.1736134447891686e-08
aff2.L	Hepatocyte	-2.1734380517557383e-08
aff2.L	Macrophage	0.0023905033828575117
aff2.L	Muscle satellite cell	-2.173493851564956e-08
aff2.L	Neuron	0.0026536485711352586
aff2.L	Osteoclast	-2.1736514144166108e-08
aff2.L	Proximal tubule cell	0.0037653109787136874
aff2.L	Radial glia	0.0029323871708539784
aff2.L	Smooth muscle cell	0.003772039453384557
aff2.L	Stomach parietal cell	-2.1735730770799933e-08
aff2.L	Stromal cell	0.014977675420921988
aff2.L	T cell	0.01563306349277216
aff2.L	Umbrella cell	-2.1734830601971566e-08
aff2.L	Unknown	0.0018879363677374306
aff4.L	Acinar cell	8.99812302446179e-09
aff4.L	B cell	0.01230230154227252
aff4.L	Cardiomyocytes	8.99860042036238e-09
aff4.L	Chondrocyte	0.008186515239954839
aff4.L	Collecting duct intercalated cell	0.0018685823546253921
aff4.L	Endocrine cell	0.0026519385054173394
aff4.L	Endothelial cell	0.0078077042746356184
aff4.L	Enterocyte	0.009802481349915682
aff4.L	Eosinophil	0.009101252343951982
aff4.L	Epidermal stem cell	0.0295151359818151
aff4.L	Epithelial cell	0.025239583369293994
aff4.L	Erythrocyte	0.0027806111527876043
aff4.L	Fast skeletal muscle cell	0.002441763080824
aff4.L	Fibroblast	0.015681634526720112
aff4.L	Goblet cell	0.005876480946647278
aff4.L	Hepatocyte	0.012681768392463932
aff4.L	Macrophage	0.023419025035025354
aff4.L	Muscle satellite cell	0.002221593377908948
aff4.L	Neuron	0.00858486303411099
aff4.L	Osteoclast	0.0028710260505466767
aff4.L	Proximal tubule cell	0.0034879835042544993
aff4.L	Radial glia	0.00570545839261416
aff4.L	Smooth muscle cell	0.00439965173809298
aff4.L	Stomach parietal cell	0.0024638297640499074
aff4.L	Stromal cell	0.013712277406756956
aff4.L	T cell	0.006880494702989903
aff4.L	Umbrella cell	0.02133069559534906
aff4.L	Unknown	0.006501772729084365
ahr.L	Acinar cell	1.9785284965934125e-08
ahr.L	B cell	0.010573160927476954
ahr.L	Cardiomyocytes	1.9785762472857016e-08
ahr.L	Chondrocyte	0.015155103654777236
ahr.L	Collecting duct intercalated cell	0.0027402460210250723
ahr.L	Endocrine cell	0.0017209880455375526
ahr.L	Endothelial cell	0.034821982994016065
ahr.L	Enterocyte	0.007517302338239995
ahr.L	Eosinophil	0.014166702534657127
ahr.L	Epidermal stem cell	0.01958801660168663
ahr.L	Epithelial cell	0.02125610873266559
ahr.L	Erythrocyte	0.02182188675639074
ahr.L	Fast skeletal muscle cell	1.978577435224338e-08
ahr.L	Fibroblast	0.03696921297455524
ahr.L	Goblet cell	0.001140173768423014
ahr.L	Hepatocyte	0.003949317900149407
ahr.L	Macrophage	0.017485011944398887
ahr.L	Muscle satellite cell	0.017649349042188844
ahr.L	Neuron	0.011004875783019896
ahr.L	Osteoclast	0.001949812246351379
ahr.L	Proximal tubule cell	0.0020154191268109134
ahr.L	Radial glia	0.0233495630495153
ahr.L	Smooth muscle cell	0.01398361617526589
ahr.L	Stomach parietal cell	0.005153530650019111
ahr.L	Stromal cell	0.018590239268101327
ahr.L	T cell	0.012755540868622184
ahr.L	Umbrella cell	0.00722016206043663
ahr.L	Unknown	0.0021775740773074537
alx1.L	Acinar cell	-1.0793331117753269e-08
alx1.L	B cell	-1.0792675864124135e-08
alx1.L	Cardiomyocytes	-1.079285372185268e-08
alx1.L	Chondrocyte	0.015930145822605546
alx1.L	Collecting duct intercalated cell	-1.079301870099414e-08
alx1.L	Endocrine cell	-1.0793252069873915e-08
alx1.L	Endothelial cell	0.0011320857454935052
alx1.L	Enterocyte	0.00023509310955216467
alx1.L	Eosinophil	-1.0792043703133913e-08
alx1.L	Epidermal stem cell	0.00023260209092068607
alx1.L	Epithelial cell	0.002462652657238329
alx1.L	Erythrocyte	0.0007907371338448099
alx1.L	Fast skeletal muscle cell	-1.0792841731444014e-08
alx1.L	Fibroblast	0.04205429788185622
alx1.L	Goblet cell	-1.0793008931031522e-08
alx1.L	Hepatocyte	-1.0791255222741825e-08
alx1.L	Macrophage	0.000712437467684568
alx1.L	Muscle satellite cell	-1.0791813220834001e-08
alx1.L	Neuron	0.001110702859061341
alx1.L	Osteoclast	-1.079338884935055e-08
alx1.L	Proximal tubule cell	-1.0792801319325918e-08
alx1.L	Radial glia	-1.079248090896101e-08
alx1.L	Smooth muscle cell	0.0022716030780597363
alx1.L	Stomach parietal cell	-1.0792605253939769e-08
alx1.L	Stromal cell	0.023551447378513113
alx1.L	T cell	0.0011166120520272882
alx1.L	Umbrella cell	-1.0791705307156008e-08
alx1.L	Unknown	-1.0793057336755396e-08
alx4.L	Acinar cell	-2.3245445568420564e-09
alx4.L	B cell	-2.3238893032129226e-09
alx4.L	Cardiomyocytes	-2.3240671609414676e-09
alx4.L	Chondrocyte	-2.319788805493772e-09
alx4.L	Collecting duct intercalated cell	-2.324232140082927e-09
alx4.L	Endocrine cell	-2.324465286918098e-09
alx4.L	Endothelial cell	-2.3234332235944066e-09
alx4.L	Enterocyte	0.0004340208053726924
alx4.L	Eosinophil	-2.323257142222701e-09
alx4.L	Epidermal stem cell	-2.314623159804796e-09
alx4.L	Epithelial cell	0.0005592612845978229
alx4.L	Erythrocyte	-2.321992376153048e-09
alx4.L	Fast skeletal muscle cell	-2.3240551705328016e-09
alx4.L	Fibroblast	0.011609915447806762
alx4.L	Goblet cell	-2.324222592164915e-09
alx4.L	Hepatocyte	-2.3224684397860074e-09
alx4.L	Macrophage	-2.32158670065985e-09
alx4.L	Muscle satellite cell	-2.323026437878184e-09
alx4.L	Neuron	-2.3238635460387513e-09
alx4.L	Osteoclast	-2.324602288439337e-09
alx4.L	Proximal tubule cell	-2.3240147584147053e-09
alx4.L	Radial glia	-2.3236943480497985e-09
alx4.L	Smooth muscle cell	-2.323882197785565e-09
alx4.L	Stomach parietal cell	-2.3238186930285565e-09
alx4.L	Stromal cell	0.002502170322943642
alx4.L	T cell	-2.3197401777252935e-09
alx4.L	Umbrella cell	-2.3229185242001904e-09
alx4.L	Unknown	-2.324270553799579e-09
ar.L	Acinar cell	1.3296108658522598e-10
ar.L	B cell	1.336162291920573e-10
ar.L	Cardiomyocytes	1.3343859350811726e-10
ar.L	Chondrocyte	0.02385144501756853
ar.L	Collecting duct intercalated cell	1.3327361436665797e-10
ar.L	Endocrine cell	0.006070398534557375
ar.L	Endothelial cell	0.0005209053124796137
ar.L	Enterocyte	0.019660800864456318
ar.L	Eosinophil	1.3424861222688378e-10
ar.L	Epidermal stem cell	0.049257537957973274
ar.L	Epithelial cell	0.03080350820184563
ar.L	Erythrocyte	0.0026842722939317554
ar.L	Fast skeletal muscle cell	1.3345047289448075e-10
ar.L	Fibroblast	0.03753439029518435
ar.L	Goblet cell	0.0021372964660482108
ar.L	Hepatocyte	0.00452510561053221
ar.L	Macrophage	0.0014755418716615454
ar.L	Muscle satellite cell	0.018926580243715962
ar.L	Neuron	0.0012305962266726533
ar.L	Osteoclast	1.3290335498794548e-10
ar.L	Proximal tubule cell	0.012146331956853107
ar.L	Radial glia	0.00128320201501253
ar.L	Smooth muscle cell	0.007006420033716987
ar.L	Stomach parietal cell	0.00047942270225775907
ar.L	Stromal cell	0.017494282110205317
ar.L	T cell	0.0013479138027644444
ar.L	Umbrella cell	0.003629133212722957
ar.L	Unknown	0.0009332952532141725
arid1b.L	Acinar cell	6.004916675017569e-09
arid1b.L	B cell	0.004271264910903461
arid1b.L	Cardiomyocytes	0.005269718350895292
arid1b.L	Chondrocyte	0.007871403463544646
arid1b.L	Collecting duct intercalated cell	0.0031344219313304
arid1b.L	Endocrine cell	0.014838279624558082
arid1b.L	Endothelial cell	0.008431196292586374
arid1b.L	Enterocyte	0.006545215581028385
arid1b.L	Eosinophil	0.007643807585918538
arid1b.L	Epidermal stem cell	0.02732529048792609
arid1b.L	Epithelial cell	0.03488117432262505
arid1b.L	Erythrocyte	0.006775211205881537
arid1b.L	Fast skeletal muscle cell	0.00662904829722033
arid1b.L	Fibroblast	0.043883422594632515
arid1b.L	Goblet cell	0.00142716776093188
arid1b.L	Hepatocyte	0.009707269687337705
arid1b.L	Macrophage	0.01977133103566231
arid1b.L	Muscle satellite cell	0.021715929602369344
arid1b.L	Neuron	0.019898765319934286
arid1b.L	Osteoclast	0.0042308083029859445
arid1b.L	Proximal tubule cell	6.005446362422617e-09
arid1b.L	Radial glia	0.011238104983166686
arid1b.L	Smooth muscle cell	0.01425089971414717
arid1b.L	Stomach parietal cell	0.0016481831370821487
arid1b.L	Stromal cell	0.022851743761801102
arid1b.L	T cell	0.016204362998250454
arid1b.L	Umbrella cell	0.009790645760172412
arid1b.L	Unknown	0.002021943892007827
arid2.L	Acinar cell	5.449799056478355e-09
arid2.L	B cell	0.01728205264406646
arid2.L	Cardiomyocytes	0.0029292690613603733
arid2.L	Chondrocyte	0.024782145866844685
arid2.L	Collecting duct intercalated cell	0.005156261477231472
arid2.L	Endocrine cell	0.008345498558842035
arid2.L	Endothelial cell	0.01383208337651165
arid2.L	Enterocyte	0.03181278070016469
arid2.L	Eosinophil	0.006489144621728116
arid2.L	Epidermal stem cell	0.027251921682082236
arid2.L	Epithelial cell	0.03264002281781875
arid2.L	Erythrocyte	0.028701030920586512
arid2.L	Fast skeletal muscle cell	0.0017451349693009544
arid2.L	Fibroblast	0.03782288212153739
arid2.L	Goblet cell	0.005697352866778638
arid2.L	Hepatocyte	0.012515674948898159
arid2.L	Macrophage	0.019428171526219562
arid2.L	Muscle satellite cell	0.021768583248626183
arid2.L	Neuron	0.016452604819935268
arid2.L	Osteoclast	0.000979188002183884
arid2.L	Proximal tubule cell	0.005541188599967217
arid2.L	Radial glia	0.014903974918861973
arid2.L	Smooth muscle cell	0.008140863921367592
arid2.L	Stomach parietal cell	0.0057341426714558885
arid2.L	Stromal cell	0.018845680241022178
arid2.L	T cell	0.04913639018701632
arid2.L	Umbrella cell	0.004814256879761669
arid2.L	Unknown	0.0059889232924048574
arid3a.L	Acinar cell	8.919124216966168e-09
arid3a.L	B cell	0.007919041867523013
arid3a.L	Cardiomyocytes	0.002078903038989721
arid3a.L	Chondrocyte	0.005870323800865052
arid3a.L	Collecting duct intercalated cell	0.005148484441119594
arid3a.L	Endocrine cell	0.005243640717911502
arid3a.L	Endothelial cell	0.008839878964863379
arid3a.L	Enterocyte	0.025823676476061097
arid3a.L	Eosinophil	0.03704973798398503
arid3a.L	Epidermal stem cell	0.024846787787283775
arid3a.L	Epithelial cell	0.015307559726087216
arid3a.L	Erythrocyte	0.058576072639102916
arid3a.L	Fast skeletal muscle cell	0.002771737931875906
arid3a.L	Fibroblast	0.015173142550876095
arid3a.L	Goblet cell	0.006600278643020707
arid3a.L	Hepatocyte	0.003393922819022732
arid3a.L	Macrophage	0.03845950817235533
arid3a.L	Muscle satellite cell	0.0027789502941698574
arid3a.L	Neuron	0.006781423012672594
arid3a.L	Osteoclast	8.919066485368887e-09
arid3a.L	Proximal tubule cell	0.0009395074388734992
arid3a.L	Radial glia	0.01036761472836123
arid3a.L	Smooth muscle cell	0.0009611734641784553
arid3a.L	Stomach parietal cell	0.0009599998886800076
arid3a.L	Stromal cell	0.0010659551203926476
arid3a.L	T cell	0.04056114913802222
arid3a.L	Umbrella cell	0.022489737439269075
arid3a.L	Unknown	0.004065416567154756
arid3b.L	Acinar cell	1.621182077471417e-10
arid3b.L	B cell	0.009342580102566944
arid3b.L	Cardiomyocytes	1.6259560364773051e-10
arid3b.L	Chondrocyte	0.010965274070279363
arid3b.L	Collecting duct intercalated cell	0.0021046542452355377
arid3b.L	Endocrine cell	0.008433395789286369
arid3b.L	Endothelial cell	0.012263731711242176
arid3b.L	Enterocyte	0.023466417110540094
arid3b.L	Eosinophil	0.013814455613440968
arid3b.L	Epidermal stem cell	0.032436485936100934
arid3b.L	Epithelial cell	0.033695254909570704
arid3b.L	Erythrocyte	0.01406120751572315
arid3b.L	Fast skeletal muscle cell	0.0023928588158230735
arid3b.L	Fibroblast	0.015602451994328748
arid3b.L	Goblet cell	0.0077067262256211855
arid3b.L	Hepatocyte	0.008885885574477226
arid3b.L	Macrophage	0.017725061965233935
arid3b.L	Muscle satellite cell	0.0020915196837772987
arid3b.L	Neuron	0.008261672395650566
arid3b.L	Osteoclast	0.0011057782080819978
arid3b.L	Proximal tubule cell	0.0029605664536879184
arid3b.L	Radial glia	0.002845317740108544
arid3b.L	Smooth muscle cell	0.002198836840269336
arid3b.L	Stomach parietal cell	0.0023927167484194545
arid3b.L	Stromal cell	0.007934781860061801
arid3b.L	T cell	0.017791380739424434
arid3b.L	Umbrella cell	0.0306514826218095
arid3b.L	Unknown	0.0021093356973054256
arid4b.L	Acinar cell	-1.8002936919003787e-09
arid4b.L	B cell	0.0023618744670158565
arid4b.L	Cardiomyocytes	-1.7998162959997899e-09
arid4b.L	Chondrocyte	0.005378758709200238
arid4b.L	Collecting duct intercalated cell	-1.7999812751412492e-09
arid4b.L	Endocrine cell	0.0130700187762397
arid4b.L	Endothelial cell	0.003541377958474534
arid4b.L	Enterocyte	0.008980711322950863
arid4b.L	Eosinophil	0.003012430955378509
arid4b.L	Epidermal stem cell	0.002481297826554374
arid4b.L	Epithelial cell	0.0110364848889688
arid4b.L	Erythrocyte	0.0017364825588970234
arid4b.L	Fast skeletal muscle cell	-1.799804305591124e-09
arid4b.L	Fibroblast	0.008743150100851138
arid4b.L	Goblet cell	-1.7999717272232374e-09
arid4b.L	Hepatocyte	0.005074906463735984
arid4b.L	Macrophage	0.004945816697632832
arid4b.L	Muscle satellite cell	0.003764413549870338
arid4b.L	Neuron	0.009982786354787332
arid4b.L	Osteoclast	-1.8003516455422641e-09
arid4b.L	Proximal tubule cell	0.003195260008756695
arid4b.L	Radial glia	0.0037912738534229273
arid4b.L	Smooth muscle cell	0.0022190575978183746
arid4b.L	Stomach parietal cell	0.0029322570956820115
arid4b.L	Stromal cell	0.012192598934620325
arid4b.L	T cell	0.009303030444669957
arid4b.L	Umbrella cell	0.00668759662845031
arid4b.L	Unknown	-1.8000199109025061e-09
arid5b.L	Acinar cell	6.523706019834208e-09
arid5b.L	B cell	0.0022382362403768896
arid5b.L	Cardiomyocytes	6.524183526757099e-09
arid5b.L	Chondrocyte	0.007738579393410383
arid5b.L	Collecting duct intercalated cell	6.52401854761564e-09
arid5b.L	Endocrine cell	6.523785289758166e-09
arid5b.L	Endothelial cell	0.004058053391188476
arid5b.L	Enterocyte	0.015395457149160352
arid5b.L	Eosinophil	0.004671320474993412
arid5b.L	Epidermal stem cell	0.02214768935475986
arid5b.L	Epithelial cell	0.01406071905337647
arid5b.L	Erythrocyte	0.0009013232137233818
arid5b.L	Fast skeletal muscle cell	6.524195406143463e-09
arid5b.L	Fibroblast	0.012564964040684967
arid5b.L	Goblet cell	6.524028095533652e-09
arid5b.L	Hepatocyte	0.006788849638339922
arid5b.L	Macrophage	0.005758141620869073
arid5b.L	Muscle satellite cell	0.006880153223215224
arid5b.L	Neuron	0.0072232172867491284
arid5b.L	Osteoclast	6.523648288236927e-09
arid5b.L	Proximal tubule cell	6.5242357072392565e-09
arid5b.L	Radial glia	6.524556228626466e-09
arid5b.L	Smooth muscle cell	0.007622494216677378
arid5b.L	Stomach parietal cell	0.001240244064219409
arid5b.L	Stromal cell	0.00666893949241687
arid5b.L	T cell	0.0055591907893765
arid5b.L	Umbrella cell	0.005785615293344426
arid5b.L	Unknown	6.523979911854383e-09
arnt.L	Acinar cell	0.009525721513118812
arnt.L	B cell	0.017112459008493563
arnt.L	Cardiomyocytes	0.003692483100266819
arnt.L	Chondrocyte	0.023533429739218903
arnt.L	Collecting duct intercalated cell	0.0026863091370941117
arnt.L	Endocrine cell	0.0006872083217071001
arnt.L	Endothelial cell	0.012124037548548516
arnt.L	Enterocyte	0.03544440019409445
arnt.L	Eosinophil	0.010230616521155755
arnt.L	Epidermal stem cell	0.020596254689170812
arnt.L	Epithelial cell	0.025626913049611844
arnt.L	Erythrocyte	0.01878777667773568
arnt.L	Fast skeletal muscle cell	0.00456474462125378
arnt.L	Fibroblast	0.030447667347007656
arnt.L	Goblet cell	0.007390498272953461
arnt.L	Hepatocyte	0.01516088318277109
arnt.L	Macrophage	0.02197429613229185
arnt.L	Muscle satellite cell	0.010581330549934709
arnt.L	Neuron	0.013869695332165977
arnt.L	Osteoclast	0.0010066732952477286
arnt.L	Proximal tubule cell	0.008504789551795011
arnt.L	Radial glia	0.010673034422512329
arnt.L	Smooth muscle cell	0.009743756962688366
arnt.L	Stomach parietal cell	0.005388287981666684
arnt.L	Stromal cell	0.01710078001092985
arnt.L	T cell	0.014786564183911
arnt.L	Umbrella cell	0.008127956004080783
arnt.L	Unknown	0.006770603619186244
arnt2.L	Acinar cell	-5.496342048161296e-09
arnt2.L	B cell	-5.495686794532162e-09
arnt2.L	Cardiomyocytes	0.0015337705631286447
arnt2.L	Chondrocyte	0.00926279611795866
arnt2.L	Collecting duct intercalated cell	0.012941376650976832
arnt2.L	Endocrine cell	-5.4962627782373374e-09
arnt2.L	Endothelial cell	0.003825973443157493
arnt2.L	Enterocyte	0.0006570568391891518
arnt2.L	Eosinophil	-5.4950544114973354e-09
arnt2.L	Epidermal stem cell	0.0025413898988591033
arnt2.L	Epithelial cell	0.0054052376287822
arnt2.L	Erythrocyte	0.000624568214493304
arnt2.L	Fast skeletal muscle cell	-5.495852661852041e-09
arnt2.L	Fibroblast	0.015328128689709342
arnt2.L	Goblet cell	0.007237440587571364
arnt2.L	Hepatocyte	0.0006105440092560865
arnt2.L	Macrophage	-5.493384191979089e-09
arnt2.L	Muscle satellite cell	0.0024821086488077126
arnt2.L	Neuron	0.08997176181120992
arnt2.L	Osteoclast	-5.496399779758576e-09
arnt2.L	Proximal tubule cell	0.016075951770704422
arnt2.L	Radial glia	0.0641352924433366
arnt2.L	Smooth muscle cell	0.003016577889780714
arnt2.L	Stomach parietal cell	0.008934474209889243
arnt2.L	Stromal cell	0.008589429361916756
arnt2.L	T cell	0.0005515605338439755
arnt2.L	Umbrella cell	-5.49471601551943e-09
arnt2.L	Unknown	-5.496068045118818e-09
arx.L	Acinar cell	1.6592994200870237e-08
arx.L	B cell	1.6593649343477068e-08
arx.L	Cardiomyocytes	1.6593471707793128e-08
arx.L	Chondrocyte	1.659774984119622e-08
arx.L	Collecting duct intercalated cell	1.6593306617629366e-08
arx.L	Endocrine cell	1.6593073470794195e-08
arx.L	Endothelial cell	1.6594105534117887e-08
arx.L	Enterocyte	1.6603538544046614e-08
arx.L	Eosinophil	1.6594281615489592e-08
arx.L	Epidermal stem cell	1.6602915597907497e-08
arx.L	Epithelial cell	0.0013896993759167087
arx.L	Erythrocyte	1.6595546381559245e-08
arx.L	Fast skeletal muscle cell	0.04352312507284384
arx.L	Fibroblast	0.0015389802188229273
arx.L	Goblet cell	1.659331627656968e-08
arx.L	Hepatocyte	1.6595070206903983e-08
arx.L	Macrophage	0.0010874302139526337
arx.L	Muscle satellite cell	0.001741230091630186
arx.L	Neuron	0.0765741503918298
arx.L	Osteoclast	1.6592936469272956e-08
arx.L	Proximal tubule cell	1.6593523999297588e-08
arx.L	Radial glia	1.6593844520684797e-08
arx.L	Smooth muscle cell	1.6593656448904426e-08
arx.L	Stomach parietal cell	1.6593720064683737e-08
arx.L	Stromal cell	1.659612947069178e-08
arx.L	T cell	0.0008503723444721611
arx.L	Umbrella cell	1.6594620233512103e-08
arx.L	Unknown	1.6593268092890412e-08
ascl2.L	Acinar cell	-1.9553882069089923e-08
ascl2.L	B cell	-1.9553227037505394e-08
ascl2.L	Cardiomyocytes	-1.9553404673189334e-08
ascl2.L	Chondrocyte	0.0005449722310645333
ascl2.L	Collecting duct intercalated cell	-1.9553569652330793e-08
ascl2.L	Endocrine cell	-1.955380302121057e-08
ascl2.L	Endothelial cell	-1.9552770735842273e-08
ascl2.L	Enterocyte	-1.9543337836935848e-08
ascl2.L	Eosinophil	0.0019449940548297295
ascl2.L	Epidermal stem cell	0.022667682853428572
ascl2.L	Epithelial cell	0.006624007822715772
ascl2.L	Erythrocyte	-1.9551329888400915e-08
ascl2.L	Fast skeletal muscle cell	-1.9553392682780668e-08
ascl2.L	Fibroblast	0.00045326098019327077
ascl2.L	Goblet cell	-1.955356010441278e-08
ascl2.L	Hepatocyte	0.0020925990338458433
ascl2.L	Macrophage	-1.955092443495232e-08
ascl2.L	Muscle satellite cell	-1.9552364172170655e-08
ascl2.L	Neuron	-1.9553201058286618e-08
ascl2.L	Osteoclast	-1.9553940022731808e-08
ascl2.L	Proximal tubule cell	-1.9553352492707177e-08
ascl2.L	Radial glia	-1.9553031860297665e-08
ascl2.L	Smooth muscle cell	-1.9553219932078036e-08
ascl2.L	Stomach parietal cell	-1.9553156427321028e-08
ascl2.L	Stromal cell	-1.955074679926838e-08
ascl2.L	T cell	-1.9549077912017765e-08
ascl2.L	Umbrella cell	-1.9552256258492662e-08
ascl2.L	Unknown	-1.955360828809205e-08
atf2.L	Acinar cell	3.555400196475489e-09
atf2.L	B cell	0.001460281320081691
atf2.L	Cardiomyocytes	0.0032858519040415146
atf2.L	Chondrocyte	0.015259178284535158
atf2.L	Collecting duct intercalated cell	0.005176540300206978
atf2.L	Endocrine cell	3.5554793553771447e-09
atf2.L	Endothelial cell	0.008552943782370925
atf2.L	Enterocyte	0.028298707430299275
atf2.L	Eosinophil	0.0024213509521199272
atf2.L	Epidermal stem cell	0.010083714268028454
atf2.L	Epithelial cell	0.003718155916592192
atf2.L	Erythrocyte	0.005622698493448319
atf2.L	Fast skeletal muscle cell	0.0023183664515988855
atf2.L	Fibroblast	0.0214049923413574
atf2.L	Goblet cell	0.003011757102000079
atf2.L	Hepatocyte	0.00223863693489057
atf2.L	Macrophage	0.006412080148153532
atf2.L	Muscle satellite cell	0.011324123401834418
atf2.L	Neuron	0.016071401283138775
atf2.L	Osteoclast	0.0016664880642351942
atf2.L	Proximal tubule cell	3.5559298838805375e-09
atf2.L	Radial glia	0.010554966286604572
atf2.L	Smooth muscle cell	0.003337151804087779
atf2.L	Stomach parietal cell	0.008751571534055924
atf2.L	Stromal cell	0.01853010358953633
atf2.L	T cell	0.004120140900092495
atf2.L	Umbrella cell	0.006103696602425712
atf2.L	Unknown	0.007304129845799867
atf3.L	Acinar cell	0.0028015974790305265
atf3.L	B cell	0.00654679695916538
atf3.L	Cardiomyocytes	0.0037044536860917354
atf3.L	Chondrocyte	0.07428485755852943
atf3.L	Collecting duct intercalated cell	0.013272195525764863
atf3.L	Endocrine cell	0.002313938017131867
atf3.L	Endothelial cell	0.0187266834430998
atf3.L	Enterocyte	0.09625528955178353
atf3.L	Eosinophil	0.031408876620710124
atf3.L	Epidermal stem cell	0.14339300062065274
atf3.L	Epithelial cell	0.08149044471897282
atf3.L	Erythrocyte	0.008888211216367958
atf3.L	Fast skeletal muscle cell	0.003540058054492645
atf3.L	Fibroblast	0.11480448185381409
atf3.L	Goblet cell	0.0075655608140385855
atf3.L	Hepatocyte	0.028089836154972403
atf3.L	Macrophage	0.04419809089052207
