Cell	Celltype	JSDR
ahr.L	Eosinophil	0.010026804686241064
ahr.L	Epidermal stem cell	0.00405749061096361
ahr.L	Epithelial cell	0.008368931259225554
ahr.L	Erythrocyte	0.006738613884222144
ahr.L	Fast skeletal muscle cell	-4.4404793175800705e-09
ahr.L	Fibroblast	0.017012797559212367
ahr.L	Goblet cell	0.0027294285516067385
ahr.L	Hepatocyte	0.011136762073893025
ahr.L	Immune cell	0.005522859218034304
ahr.L	Macrophage	0.013149116818184203
ahr.L	Melanocyte	0.005161016599054102
ahr.L	Neuron	0.004216906711628887
ahr.L	Oligodendrocyte	0.006115287651235479
ahr.L	Proximal tubule cell	0.0007245421848817157
ahr.L	Radial glia	0.00450338369625114
ahr.L	Smooth muscle cell	0.019086118842289168
ahr.L	Stomach parietal cell	0.005504743822854596
ahr.L	T cell	0.00708732299626702
ahr.L	Taste cell	-4.44045222813827e-09
ahr.L	Umbrella cell	-4.4405239485456605e-09
ahr.L	Unknown	0.011763146872829533
alx1.L	Acinar cell	0.0072726529408845275
alx1.L	Cardiomyocytes	-1.2422758821628577e-08
alx1.L	Chondrocyte	0.005904794062690399
alx1.L	Collecting duct intercalated cell	-1.242264313638941e-08
alx1.L	Cone photoreceptor	-1.2422584738658315e-08
alx1.L	Endocrine cell	0.001146771071761199
alx1.L	Endothelial cell	0.002103919090996609
alx1.L	Enterocyte	0.0010435900079474036
alx1.L	Eosinophil	0.0003793707665842305
alx1.L	Epidermal stem cell	0.0006204143925828687
alx1.L	Epithelial cell	0.0010938935330755406
alx1.L	Erythrocyte	-1.2418399641944688e-08
alx1.L	Fast skeletal muscle cell	-1.2422726625160863e-08
alx1.L	Fibroblast	0.0287372435240425
alx1.L	Goblet cell	-1.2421263351214407e-08
alx1.L	Hepatocyte	0.0013151109033413544
alx1.L	Immune cell	-1.242147540381211e-08
alx1.L	Macrophage	-1.2417060935021595e-08
alx1.L	Melanocyte	-1.2422657791333336e-08
alx1.L	Neuron	-1.2421265571660456e-08
alx1.L	Oligodendrocyte	-1.2422545880852454e-08
alx1.L	Proximal tubule cell	-1.2422408879331215e-08
alx1.L	Radial glia	0.0012719038326545196
alx1.L	Smooth muscle cell	0.002615820066026453
alx1.L	Stomach parietal cell	0.0011477182665735608
alx1.L	T cell	0.0014135647945906493
alx1.L	Taste cell	-1.2422699535719062e-08
alx1.L	Umbrella cell	-1.2422771256126452e-08
alx1.L	Unknown	0.010752222547199985
alx4.L	Acinar cell	-1.8584773719965142e-09
alx4.L	Cardiomyocytes	-1.8584376260122326e-09
alx4.L	Chondrocyte	-1.853952102948142e-09
alx4.L	Collecting duct intercalated cell	-1.8583219407730667e-09
alx4.L	Cone photoreceptor	-1.8582633209973665e-09
alx4.L	Endocrine cell	-1.8577741567327166e-09
alx4.L	Endothelial cell	-1.8568775406180293e-09
alx4.L	Enterocyte	-1.8524257683338874e-09
alx4.L	Eosinophil	-1.853042830290974e-09
alx4.L	Epidermal stem cell	-1.8555448288992693e-09
alx4.L	Epithelial cell	-1.8524368705641336e-09
alx4.L	Erythrocyte	-1.8540784463283444e-09
alx4.L	Fast skeletal muscle cell	-1.8584054295445185e-09
alx4.L	Fibroblast	0.002644586088436318
alx4.L	Goblet cell	-1.8569419335534576e-09
alx4.L	Hepatocyte	-1.8534127566027792e-09
alx4.L	Immune cell	-1.857153986151161e-09
alx4.L	Macrophage	-1.8527395173606465e-09
alx4.L	Melanocyte	-1.8583365957169917e-09
alx4.L	Neuron	-1.8569441539995069e-09
alx4.L	Oligodendrocyte	-1.8582246852361095e-09
alx4.L	Proximal tubule cell	-1.8580874616702658e-09
alx4.L	Radial glia	-1.8565298187667167e-09
alx4.L	Smooth muscle cell	-1.8551498115471077e-09
alx4.L	Stomach parietal cell	-1.8570363025105507e-09
alx4.L	T cell	-1.8549954905466848e-09
alx4.L	Taste cell	-1.8583783401027176e-09
alx4.L	Umbrella cell	-1.8584500605101084e-09
alx4.L	Unknown	0.0011654665824277766
ar.L	Acinar cell	-1.3965617995381763e-08
ar.L	Cardiomyocytes	-1.3965578027352876e-08
ar.L	Chondrocyte	-1.396109272633339e-08
ar.L	Collecting duct intercalated cell	-1.396546234211371e-08
ar.L	Cone photoreceptor	-1.3965403944382615e-08
ar.L	Endocrine cell	-1.396491455807336e-08
ar.L	Endothelial cell	-1.3964018164003278e-08
ar.L	Enterocyte	0.0020824049958926283
ar.L	Eosinophil	-1.3960183231631618e-08
ar.L	Epidermal stem cell	-1.3962685452284518e-08
ar.L	Epithelial cell	0.001969259868496387
ar.L	Erythrocyte	0.0007702915158488421
ar.L	Fast skeletal muscle cell	-1.3965545830885162e-08
ar.L	Fibroblast	0.0013062395202708688
ar.L	Goblet cell	0.0018579345782940848
ar.L	Hepatocyte	-1.3960553379988028e-08
ar.L	Immune cell	-1.396429460953641e-08
ar.L	Macrophage	0.0006388436024138411
ar.L	Melanocyte	-1.3965476997057635e-08
ar.L	Neuron	-1.3964084777384755e-08
ar.L	Oligodendrocyte	-1.3965365086576753e-08
ar.L	Proximal tubule cell	0.010301485399181187
ar.L	Radial glia	0.0017779717410600915
ar.L	Smooth muscle cell	-1.3962290434932356e-08
ar.L	Stomach parietal cell	-1.39641769258958e-08
ar.L	T cell	0.0012309068142934976
ar.L	Taste cell	-1.3965518741443361e-08
ar.L	Umbrella cell	-1.3965590461850752e-08
ar.L	Unknown	0.006304492585204935
arid1b.L	Acinar cell	2.435099011321995e-09
arid1b.L	Cardiomyocytes	2.435138868328579e-09
arid1b.L	Chondrocyte	0.00943738656972637
arid1b.L	Collecting duct intercalated cell	2.435254553567745e-09
arid1b.L	Cone photoreceptor	0.0031360541338173453
arid1b.L	Endocrine cell	0.0028347656293564727
arid1b.L	Endothelial cell	0.00445849508237417
arid1b.L	Enterocyte	0.0020280608022060775
arid1b.L	Eosinophil	0.005270199201078407
arid1b.L	Epidermal stem cell	0.005046627299175044
arid1b.L	Epithelial cell	0.008440078191014222
arid1b.L	Erythrocyte	0.005384077692374367
arid1b.L	Fast skeletal muscle cell	2.435171064796293e-09
arid1b.L	Fibroblast	0.011469558731119878
arid1b.L	Goblet cell	0.003338232065630997
arid1b.L	Hepatocyte	0.0028161934698768265
arid1b.L	Immune cell	0.0028779997372306854
arid1b.L	Macrophage	0.017346850421542936
arid1b.L	Melanocyte	0.002407358711339791
arid1b.L	Neuron	0.02993388856305723
arid1b.L	Oligodendrocyte	0.005320892296466262
arid1b.L	Proximal tubule cell	0.0025662072295402627
arid1b.L	Radial glia	0.00817931598574384
arid1b.L	Smooth muscle cell	0.010537888662836448
arid1b.L	Stomach parietal cell	0.002088295934642659
arid1b.L	T cell	0.005073616716414264
arid1b.L	Taste cell	0.006032465928786257
arid1b.L	Umbrella cell	2.4351264338307033e-09
arid1b.L	Unknown	0.01846151630887216
arid2.L	Acinar cell	0.001416569477294849
arid2.L	Cardiomyocytes	0.0039157389440563906
arid2.L	Chondrocyte	0.011019271232938888
arid2.L	Collecting duct intercalated cell	-8.354263725252054e-09
arid2.L	Cone photoreceptor	0.004145774453076068
arid2.L	Endocrine cell	0.012673142425368211
arid2.L	Endothelial cell	0.012154394754094633
arid2.L	Enterocyte	0.010842429601616521
arid2.L	Eosinophil	0.019013034681472307
arid2.L	Epidermal stem cell	0.00653347051259856
arid2.L	Epithelial cell	0.014888950628388908
arid2.L	Erythrocyte	0.026604332713158207
arid2.L	Fast skeletal muscle cell	-8.354347214023505e-09
arid2.L	Fibroblast	0.017389719701238815
arid2.L	Goblet cell	0.005478211228571506
arid2.L	Hepatocyte	0.008308653198755622
arid2.L	Immune cell	0.020439871805271737
arid2.L	Macrophage	0.013213841184578579
arid2.L	Melanocyte	0.003409769708130339
arid2.L	Neuron	0.013293654687723921
arid2.L	Oligodendrocyte	0.00897529068788483
arid2.L	Proximal tubule cell	0.0021245290525081506
arid2.L	Radial glia	0.011746050464954139
arid2.L	Smooth muscle cell	0.007184880300886598
arid2.L	Stomach parietal cell	0.0036008270994067892
arid2.L	T cell	0.018567194426946432
arid2.L	Taste cell	-8.354320124581704e-09
arid2.L	Umbrella cell	-8.354391844989095e-09
arid2.L	Unknown	0.012434933864033382
arid3a.L	Acinar cell	-1.3942460297400316e-08
arid3a.L	Cardiomyocytes	-1.394242032937143e-08
arid3a.L	Chondrocyte	0.01044432151210517
arid3a.L	Collecting duct intercalated cell	0.0044585803606370655
arid3a.L	Cone photoreceptor	0.0049978893725805
arid3a.L	Endocrine cell	0.005059332887760726
arid3a.L	Endothelial cell	0.0043717429169265465
arid3a.L	Enterocyte	0.00890486503826593
arid3a.L	Eosinophil	0.015611704572823681
arid3a.L	Epidermal stem cell	0.0033820055070099553
arid3a.L	Epithelial cell	0.017169994421550316
arid3a.L	Erythrocyte	0.01830528709866497
arid3a.L	Fast skeletal muscle cell	0.002137178247516469
arid3a.L	Fibroblast	0.009808755193511653
arid3a.L	Goblet cell	0.008006060959574124
arid3a.L	Hepatocyte	0.016516679090092468
arid3a.L	Immune cell	0.007542533773569393
arid3a.L	Macrophage	0.026992623530210036
arid3a.L	Melanocyte	0.0012057765996836833
arid3a.L	Neuron	0.000896625893256342
arid3a.L	Oligodendrocyte	-1.3942207610639912e-08
arid3a.L	Proximal tubule cell	0.004022483532842069
arid3a.L	Radial glia	0.003727426461198835
arid3a.L	Smooth muscle cell	0.00765931522107377
arid3a.L	Stomach parietal cell	0.0013983522592178055
arid3a.L	T cell	0.016859136803463626
arid3a.L	Taste cell	-1.3942361043461915e-08
arid3a.L	Umbrella cell	0.004350251819675521
arid3a.L	Unknown	0.026231229356692087
arid3b.L	Acinar cell	0.003128583723204681
arid3b.L	Cardiomyocytes	5.018070625695259e-09
arid3b.L	Chondrocyte	0.004320549619602931
arid3b.L	Collecting duct intercalated cell	5.018186310934425e-09
arid3b.L	Cone photoreceptor	0.009031417450880319
arid3b.L	Endocrine cell	0.003609054370268261
arid3b.L	Endothelial cell	0.0019148936452809684
arid3b.L	Enterocyte	0.005418073444993232
arid3b.L	Eosinophil	0.017143110446720566
arid3b.L	Epidermal stem cell	0.004850356062501393
arid3b.L	Epithelial cell	0.009876724712499785
arid3b.L	Erythrocyte	0.011475455099785536
arid3b.L	Fast skeletal muscle cell	0.0013231671777000908
arid3b.L	Fibroblast	0.0061649160050439855
arid3b.L	Goblet cell	0.003226905494447596
arid3b.L	Hepatocyte	0.007548663543265444
arid3b.L	Immune cell	0.0033679583953410974
arid3b.L	Macrophage	0.008906505946979615
arid3b.L	Melanocyte	5.0181716559905e-09
arid3b.L	Neuron	0.008842959755308244
arid3b.L	Oligodendrocyte	0.0036895936752887604
arid3b.L	Proximal tubule cell	0.005258514906328782
arid3b.L	Radial glia	0.004842945623671158
arid3b.L	Smooth muscle cell	0.00816044680682848
arid3b.L	Stomach parietal cell	0.001704983234354418
arid3b.L	T cell	0.010365166786349134
arid3b.L	Taste cell	0.007386991823245093
arid3b.L	Umbrella cell	0.002268549372794859
arid3b.L	Unknown	0.015527694974738826
arid4b.L	Acinar cell	-2.6730013757969573e-09
arid4b.L	Cardiomyocytes	-2.6729614077680708e-09
arid4b.L	Chondrocyte	0.00468893154338379
arid4b.L	Collecting duct intercalated cell	-2.672845722528905e-09
arid4b.L	Cone photoreceptor	0.003063873922210525
arid4b.L	Endocrine cell	0.0064720035341778726
arid4b.L	Endothelial cell	-2.6714015444184724e-09
arid4b.L	Enterocyte	0.002982377568153005
arid4b.L	Eosinophil	0.0037518633325825945
arid4b.L	Epidermal stem cell	0.001760515947844099
arid4b.L	Epithelial cell	0.0029123158272523764
arid4b.L	Erythrocyte	0.0053660173441058
arid4b.L	Fast skeletal muscle cell	0.001927411011163671
arid4b.L	Fibroblast	0.006691287856382289
arid4b.L	Goblet cell	0.0014159296359029794
arid4b.L	Hepatocyte	0.004695450000247847
arid4b.L	Immune cell	0.003097536286652325
arid4b.L	Macrophage	0.005537204561147591
arid4b.L	Melanocyte	0.0035940517056118892
arid4b.L	Neuron	0.014528787166839918
arid4b.L	Oligodendrocyte	-2.6727484669919477e-09
arid4b.L	Proximal tubule cell	0.003250318811724995
arid4b.L	Radial glia	0.011371066988160594
arid4b.L	Smooth muscle cell	0.0040879422941316745
arid4b.L	Stomach parietal cell	-2.671560306310994e-09
arid4b.L	T cell	0.010246316725744165
arid4b.L	Taste cell	-2.672902121858556e-09
arid4b.L	Umbrella cell	-2.6729738422659466e-09
arid4b.L	Unknown	0.009367800607755328
arid5b.L	Acinar cell	2.2283529133027002e-08
arid5b.L	Cardiomyocytes	2.2283568990033586e-08
arid5b.L	Chondrocyte	0.00747345916663722
arid5b.L	Collecting duct intercalated cell	0.0016640039288844388
arid5b.L	Cone photoreceptor	2.228374318402615e-08
arid5b.L	Endocrine cell	0.002807027251925165
arid5b.L	Endothelial cell	0.007046849595016891
arid5b.L	Enterocyte	0.0013710330798797354
arid5b.L	Eosinophil	0.00836601107739765
arid5b.L	Epidermal stem cell	0.005624361084085261
arid5b.L	Epithelial cell	0.005303337775460548
arid5b.L	Erythrocyte	0.003329478709456546
arid5b.L	Fast skeletal muscle cell	2.22836011865013e-08
arid5b.L	Fibroblast	0.012482721139711161
arid5b.L	Goblet cell	0.002499547718455064
arid5b.L	Hepatocyte	0.0012747668835827453
arid5b.L	Immune cell	0.0027882524263161956
arid5b.L	Macrophage	0.008365561723948534
arid5b.L	Melanocyte	2.2283670020328827e-08
arid5b.L	Neuron	0.0025448465608627346
arid5b.L	Oligodendrocyte	2.2283781819787407e-08
arid5b.L	Proximal tubule cell	2.228391904335325e-08
arid5b.L	Radial glia	2.2285476908301405e-08
arid5b.L	Smooth muscle cell	0.01142178065935262
arid5b.L	Stomach parietal cell	0.0009951308046091123
arid5b.L	T cell	0.0024814694200091525
arid5b.L	Taste cell	2.22836282759431e-08
arid5b.L	Umbrella cell	2.228355655553571e-08
arid5b.L	Unknown	0.0033418418053776655
arnt.L	Acinar cell	-1.317115860821616e-08
arnt.L	Cardiomyocytes	-1.3171118862231879e-08
arnt.L	Chondrocyte	0.010202857051899272
arnt.L	Collecting duct intercalated cell	0.005217141844290452
arnt.L	Cone photoreceptor	0.003269028925153128
arnt.L	Endocrine cell	0.003240582753499366
arnt.L	Endothelial cell	0.010073514864458066
arnt.L	Enterocyte	0.018528834136562256
arnt.L	Eosinophil	0.013220803696036065
arnt.L	Epidermal stem cell	0.006762429385742896
arnt.L	Epithelial cell	0.013991682289791751
arnt.L	Erythrocyte	0.01410003064070009
arnt.L	Fast skeletal muscle cell	-1.3171086665764165e-08
arnt.L	Fibroblast	0.017678117461704
arnt.L	Goblet cell	0.010400575013073676
arnt.L	Hepatocyte	0.015432184944775718
arnt.L	Immune cell	0.007745054062197498
arnt.L	Macrophage	0.020866816152218193
arnt.L	Melanocyte	0.006532042981837294
arnt.L	Neuron	0.009866823220329501
arnt.L	Oligodendrocyte	0.0030209041500243172
arnt.L	Proximal tubule cell	0.009945833928658221
arnt.L	Radial glia	0.006716084689506907
arnt.L	Smooth muscle cell	0.013266844962059543
arnt.L	Stomach parietal cell	0.002374881048512134
arnt.L	T cell	0.008442820844098864
arnt.L	Taste cell	0.0074212335827922304
arnt.L	Umbrella cell	-1.3171131296729754e-08
arnt.L	Unknown	0.015618373467505386
arnt2.L	Acinar cell	0.0020833113123434055
arnt2.L	Cardiomyocytes	2.9663760336973155e-09
arnt2.L	Chondrocyte	0.004283789748683486
arnt2.L	Collecting duct intercalated cell	2.9664917189364814e-09
arnt2.L	Cone photoreceptor	0.010917162859676921
arnt2.L	Endocrine cell	0.017093792719968248
arnt2.L	Endothelial cell	0.0038014190060570163
arnt2.L	Enterocyte	0.0007394020724476036
arnt2.L	Eosinophil	0.0023831429611457233
arnt2.L	Epidermal stem cell	0.00046009253743961587
arnt2.L	Epithelial cell	0.0024776540848893136
arnt2.L	Erythrocyte	0.0004331416416570866
arnt2.L	Fast skeletal muscle cell	2.966408341187332e-09
arnt2.L	Fibroblast	0.004152783963636608
arnt2.L	Goblet cell	0.004973144601598145
arnt2.L	Hepatocyte	0.006634938967227444
arnt2.L	Immune cell	0.0016766300626587238
arnt2.L	Macrophage	0.0009418307533448633
arnt2.L	Melanocyte	0.006203436587749689
arnt2.L	Neuron	0.1364239579922214
arnt2.L	Oligodendrocyte	0.04837495183209772
arnt2.L	Proximal tubule cell	2.96672608701698e-09
arnt2.L	Radial glia	0.04983694050688714
arnt2.L	Smooth muscle cell	0.0008018445722673961
arnt2.L	Stomach parietal cell	0.017594426582687728
arnt2.L	T cell	0.001201040740439585
arnt2.L	Taste cell	0.0067000693299704706
arnt2.L	Umbrella cell	2.9663635991994397e-09
arnt2.L	Unknown	0.002897188496775227
arx.L	Acinar cell	-5.778428846525685e-10
arx.L	Cardiomyocytes	-5.77802916623682e-10
arx.L	Chondrocyte	-5.733176156041964e-10
arx.L	Collecting duct intercalated cell	-5.776872313845161e-10
arx.L	Cone photoreceptor	-5.776288336534208e-10
arx.L	Endocrine cell	0.047023071877467126
arx.L	Endothelial cell	-5.762430532740836e-10
arx.L	Enterocyte	-5.717912809899417e-10
arx.L	Eosinophil	-5.724083429470284e-10
arx.L	Epidermal stem cell	-5.749103415553236e-10
arx.L	Epithelial cell	-5.71802383220188e-10
arx.L	Erythrocyte	-5.734439589843987e-10
arx.L	Fast skeletal muscle cell	0.011731132447700854
arx.L	Fibroblast	-5.662210700307924e-10
arx.L	Goblet cell	-5.763074462095119e-10
arx.L	Hepatocyte	0.0007980876662615488
arx.L	Immune cell	-5.765194988072153e-10
arx.L	Macrophage	-5.721050300167008e-10
arx.L	Melanocyte	-5.777018863284411e-10
arx.L	Neuron	0.01251915809076265
arx.L	Oligodendrocyte	-5.775901978921638e-10
arx.L	Proximal tubule cell	-5.774529743263201e-10
arx.L	Radial glia	0.010783749360770978
arx.L	Smooth muscle cell	0.0013160016728731572
arx.L	Stomach parietal cell	-5.76401815166605e-10
arx.L	T cell	-5.743610032027391e-10
arx.L	Taste cell	-5.77743630714167e-10
arx.L	Umbrella cell	-5.778153511215578e-10
arx.L	Unknown	0.0015995577936540606
ascl2.L	Acinar cell	-1.3267118292858981e-08
ascl2.L	Cardiomyocytes	-1.3267078324830095e-08
ascl2.L	Chondrocyte	-1.326259302381061e-08
ascl2.L	Collecting duct intercalated cell	-1.3266962639590929e-08
ascl2.L	Cone photoreceptor	-1.3266904241859834e-08
ascl2.L	Endocrine cell	-1.3266414855550579e-08
ascl2.L	Endothelial cell	-1.3265518461480497e-08
ascl2.L	Enterocyte	-1.3261066689196355e-08
ascl2.L	Eosinophil	-1.3261683529108836e-08
ascl2.L	Epidermal stem cell	0.01764385320938089
ascl2.L	Epithelial cell	0.00953503769020314
ascl2.L	Erythrocyte	-1.3262719145146207e-08
ascl2.L	Fast skeletal muscle cell	-1.3267046128362381e-08
ascl2.L	Fibroblast	-1.32554962561926e-08
ascl2.L	Goblet cell	-1.3265582854415925e-08
ascl2.L	Hepatocyte	-1.3262053677465246e-08
ascl2.L	Immune cell	-1.3265794907013628e-08
ascl2.L	Macrophage	0.0007799786585672708
ascl2.L	Melanocyte	-1.3266977294534854e-08
ascl2.L	Neuron	-1.3265585074861974e-08
ascl2.L	Oligodendrocyte	-1.3266865384053972e-08
ascl2.L	Proximal tubule cell	-1.3266728382532733e-08
ascl2.L	Radial glia	0.0013593615073927978
ascl2.L	Smooth muscle cell	-1.3263790732409575e-08
ascl2.L	Stomach parietal cell	-1.3265677001328413e-08
ascl2.L	T cell	-1.3263636189364547e-08
ascl2.L	Taste cell	0.008449009352249903
ascl2.L	Umbrella cell	-1.326709075932797e-08
ascl2.L	Unknown	-1.3258594222520514e-08
atf2.L	Acinar cell	2.247273367395053e-08
atf2.L	Cardiomyocytes	2.2472773530957113e-08
atf2.L	Chondrocyte	0.003070114863255813
atf2.L	Collecting duct intercalated cell	0.0029793947401264287
atf2.L	Cone photoreceptor	2.2472947724949677e-08
atf2.L	Endocrine cell	0.005833419677291896
atf2.L	Endothelial cell	0.005696775735663406
atf2.L	Enterocyte	0.008220567811223711
atf2.L	Eosinophil	0.0035636286639891823
atf2.L	Epidermal stem cell	0.002010633093829317
atf2.L	Epithelial cell	0.006978250785191209
atf2.L	Erythrocyte	0.0034657943302408567
atf2.L	Fast skeletal muscle cell	2.247280583844713e-08
atf2.L	Fibroblast	0.007308254544131199
atf2.L	Goblet cell	0.004816634616562343
atf2.L	Hepatocyte	0.006910834479750494
