Cell	Celltype	JSDR
ahr.L	Lens fiber cell	0.0012175425026047515
ahr.L	Macrophage	0.016133539705746602
ahr.L	Melanocyte	0.007468782402366925
ahr.L	Muscle satellite cell	0.012436734555742013
ahr.L	Neuron	0.010113235798425046
ahr.L	Oligodendrocyte	0.0043788330434563205
ahr.L	Proximal tubule cell	0.0024423580838249803
ahr.L	Radial glia	0.011462952254767012
ahr.L	Retinal pigment epithelial cell	0.004812782863076737
ahr.L	Secretory cell	0.0026298418279985247
ahr.L	Stromal cell	0.03342029611337982
ahr.L	Taste cell	0.002984264639766865
ahr.L	Umbrella cell	0.007831077303277145
alx1.L	Acinar cell	0.0051356693333070025
alx1.L	B cell	-3.910478607593859e-09
alx1.L	Chondrocyte	0.015349006058420156
alx1.L	Collecting duct intercalated cell	0.00045750591713389355
alx1.L	Cone photoreceptor	0.0010432377431339734
alx1.L	Endocrine cell	0.0008926676275259338
alx1.L	Endothelial cell	0.0020242501404837965
alx1.L	Eosinophil	0.0007213713660307874
alx1.L	Epidermal stem cell	0.0012843069796764084
alx1.L	Epithelial cell	0.0014025215915556277
alx1.L	Erythrocyte	0.00037879955112807284
alx1.L	Fast skeletal muscle cell	0.0016244460586405385
alx1.L	Fibroblast	0.03865416612890915
alx1.L	Hepatocyte	0.0015273004593630013
alx1.L	Lens fiber cell	0.0014443184488774907
alx1.L	Macrophage	0.0010801825823594235
alx1.L	Melanocyte	0.002622072782455631
alx1.L	Muscle satellite cell	0.0010201632609859734
alx1.L	Neuron	0.0009372599711870988
alx1.L	Oligodendrocyte	0.001721354600401459
alx1.L	Proximal tubule cell	-3.910316070943054e-09
alx1.L	Radial glia	0.0015160159284771657
alx1.L	Retinal pigment epithelial cell	0.0019584069773239676
alx1.L	Secretory cell	-3.9107499461010775e-09
alx1.L	Stromal cell	0.004533221987014224
alx1.L	Taste cell	0.0015045022073126857
alx1.L	Umbrella cell	0.001065334612409763
alx4.L	Acinar cell	0.0020531338718197123
alx4.L	B cell	7.924051304009083e-09
alx4.L	Chondrocyte	0.0013351277390017957
alx4.L	Collecting duct intercalated cell	7.923994460590222e-09
alx4.L	Cone photoreceptor	7.924519707103173e-09
alx4.L	Endocrine cell	7.924407907644593e-09
alx4.L	Endothelial cell	7.925762046667728e-09
alx4.L	Eosinophil	7.925943235065347e-09
alx4.L	Epidermal stem cell	7.92751819744808e-09
alx4.L	Epithelial cell	0.0007659961108561486
alx4.L	Erythrocyte	7.925941014619298e-09
alx4.L	Fast skeletal muscle cell	7.92460796983363e-09
alx4.L	Fibroblast	0.003316153190881188
alx4.L	Hepatocyte	0.0021955750663048557
alx4.L	Lens fiber cell	7.923630307438145e-09
alx4.L	Macrophage	7.927560385923016e-09
alx4.L	Melanocyte	0.014439746892152328
alx4.L	Muscle satellite cell	7.930645140596937e-09
alx4.L	Neuron	7.930309631198895e-09
alx4.L	Oligodendrocyte	7.923808720278203e-09
alx4.L	Proximal tubule cell	7.924213729637586e-09
alx4.L	Radial glia	0.0006301192714893711
alx4.L	Retinal pigment epithelial cell	7.924396361325137e-09
alx4.L	Secretory cell	7.923779965501865e-09
alx4.L	Stromal cell	0.00043223036371597967
alx4.L	Taste cell	7.923700473533302e-09
alx4.L	Umbrella cell	7.930008427692314e-09
ar.L	Acinar cell	0.0011028824411353222
ar.L	B cell	-1.1945985978201179e-08
ar.L	Chondrocyte	0.004493328591404833
ar.L	Collecting duct intercalated cell	-1.194604282162004e-08
ar.L	Cone photoreceptor	0.0020556976861014764
ar.L	Endocrine cell	0.0010805475383095509
ar.L	Endothelial cell	-1.1944275124520232e-08
ar.L	Eosinophil	0.00039943177613888103
ar.L	Epidermal stem cell	0.0030351096709981817
ar.L	Epithelial cell	0.004082291872145705
ar.L	Erythrocyte	0.0009035486759116917
ar.L	Fast skeletal muscle cell	-1.1945429312376632e-08
ar.L	Fibroblast	0.012703025153877445
ar.L	Hepatocyte	-1.1945636257948422e-08
ar.L	Lens fiber cell	-1.1946406974772117e-08
ar.L	Macrophage	0.000426367275195072
ar.L	Melanocyte	0.0005238056812755243
ar.L	Muscle satellite cell	0.0034277952881354157
ar.L	Neuron	0.002600159117207901
ar.L	Oligodendrocyte	-1.1946228450909757e-08
ar.L	Proximal tubule cell	0.026306911104334363
ar.L	Radial glia	0.004877551720854911
ar.L	Retinal pigment epithelial cell	-1.1945640920885126e-08
ar.L	Secretory cell	-1.1946257316708397e-08
ar.L	Stromal cell	0.01094464751050761
ar.L	Taste cell	-1.1946336586632356e-08
ar.L	Umbrella cell	0.004662152160539779
arid1b.L	Acinar cell	0.004824087065105176
arid1b.L	B cell	0.0017012679260995922
arid1b.L	Chondrocyte	0.010358511659609992
arid1b.L	Collecting duct intercalated cell	0.000902635540409702
arid1b.L	Cone photoreceptor	0.00849101790784823
arid1b.L	Endocrine cell	0.01241233150549681
arid1b.L	Endothelial cell	0.0039334037318871085
arid1b.L	Eosinophil	0.004617919020111438
arid1b.L	Epidermal stem cell	0.006013565814997679
arid1b.L	Epithelial cell	0.015317805521068206
arid1b.L	Erythrocyte	0.0038916180290997637
arid1b.L	Fast skeletal muscle cell	0.005677881699008069
arid1b.L	Fibroblast	0.022811691155068536
arid1b.L	Hepatocyte	0.0011543993343293701
arid1b.L	Lens fiber cell	0.0008064396303565369
arid1b.L	Macrophage	0.01091226319778138
arid1b.L	Melanocyte	0.0081460213842528
arid1b.L	Muscle satellite cell	0.013077817586525153
arid1b.L	Neuron	0.06125716945921378
arid1b.L	Oligodendrocyte	0.0031138847902143496
arid1b.L	Proximal tubule cell	0.0007210041474386975
arid1b.L	Radial glia	0.01125258090203618
arid1b.L	Retinal pigment epithelial cell	0.0010878617822229764
arid1b.L	Secretory cell	0.003823113093346042
arid1b.L	Stromal cell	0.009601138101472007
arid1b.L	Taste cell	0.004777111464896899
arid1b.L	Umbrella cell	0.011579413553866047
arid2.L	Acinar cell	0.0029245350216347
arid2.L	B cell	0.005919041911533696
arid2.L	Chondrocyte	0.02697586144786779
arid2.L	Collecting duct intercalated cell	0.0029113582877562383
arid2.L	Cone photoreceptor	0.010167014164958132
arid2.L	Endocrine cell	0.009915465177923966
arid2.L	Endothelial cell	0.009584438970840381
arid2.L	Eosinophil	0.01201094256695956
arid2.L	Epidermal stem cell	0.009411694659564374
arid2.L	Epithelial cell	0.013380437794166977
arid2.L	Erythrocyte	0.022380098432021933
arid2.L	Fast skeletal muscle cell	0.0036754931627897003
arid2.L	Fibroblast	0.03578884717194042
arid2.L	Hepatocyte	0.004027704699976931
arid2.L	Lens fiber cell	0.001395224479118773
arid2.L	Macrophage	0.018736556134908766
arid2.L	Melanocyte	0.01010747459741168
arid2.L	Muscle satellite cell	0.022714680672192178
arid2.L	Neuron	0.03998814309961718
arid2.L	Oligodendrocyte	0.0028068149381145213
arid2.L	Proximal tubule cell	0.004281694572852213
arid2.L	Radial glia	0.02383058542479133
arid2.L	Retinal pigment epithelial cell	0.007582602589462528
arid2.L	Secretory cell	0.0024493542840049454
arid2.L	Stromal cell	0.019235293485202698
arid2.L	Taste cell	0.009642747642718441
arid2.L	Umbrella cell	0.018322027999374435
arid3a.L	Acinar cell	0.0029783022083654798
arid3a.L	B cell	0.0035226726102659534
arid3a.L	Chondrocyte	0.07424818577732695
arid3a.L	Collecting duct intercalated cell	0.00524754237997449
arid3a.L	Cone photoreceptor	0.011791991090712162
arid3a.L	Endocrine cell	0.007941688458801166
arid3a.L	Endothelial cell	0.019258495443058465
arid3a.L	Eosinophil	0.013014258982944504
arid3a.L	Epidermal stem cell	0.017427075826861205
arid3a.L	Epithelial cell	0.01918521169658105
arid3a.L	Erythrocyte	0.03267273318251773
arid3a.L	Fast skeletal muscle cell	0.009581895291986942
arid3a.L	Fibroblast	0.07522347396654738
arid3a.L	Hepatocyte	0.006150381918438974
arid3a.L	Lens fiber cell	0.001902759902299267
arid3a.L	Macrophage	0.022660033159291437
arid3a.L	Melanocyte	0.018823484321009887
arid3a.L	Muscle satellite cell	0.026958826598924124
arid3a.L	Neuron	0.010499055809352398
arid3a.L	Oligodendrocyte	0.0012585959984076078
arid3a.L	Proximal tubule cell	0.0038327281342726005
arid3a.L	Radial glia	0.01504744317292761
arid3a.L	Retinal pigment epithelial cell	0.005588684136402344
arid3a.L	Secretory cell	0.010831723885817435
arid3a.L	Stromal cell	0.0371060669884784
arid3a.L	Taste cell	0.018196531169642594
arid3a.L	Umbrella cell	0.04648803548225122
arid3b.L	Acinar cell	0.00672408179946371
arid3b.L	B cell	0.003112123074488382
arid3b.L	Chondrocyte	0.03212367186823084
arid3b.L	Collecting duct intercalated cell	0.00837979628318064
arid3b.L	Cone photoreceptor	0.027661349498134813
arid3b.L	Endocrine cell	0.013332916118289684
arid3b.L	Endothelial cell	0.009765763920373538
arid3b.L	Eosinophil	0.020010946786235606
arid3b.L	Epidermal stem cell	0.019065468364843463
arid3b.L	Epithelial cell	0.018402809079464566
arid3b.L	Erythrocyte	0.03219251152429503
arid3b.L	Fast skeletal muscle cell	0.013800545229370464
arid3b.L	Fibroblast	0.044501340334130224
arid3b.L	Hepatocyte	0.006910470094213639
arid3b.L	Lens fiber cell	0.005023699778738733
arid3b.L	Macrophage	0.020127927457376127
arid3b.L	Melanocyte	0.012317276963046297
arid3b.L	Muscle satellite cell	0.03354018136095571
arid3b.L	Neuron	0.025880547281715738
arid3b.L	Oligodendrocyte	0.0029499025230977916
arid3b.L	Proximal tubule cell	0.006087185922621807
arid3b.L	Radial glia	0.014770692621559278
arid3b.L	Retinal pigment epithelial cell	0.006281538261345476
arid3b.L	Secretory cell	0.006232575912145322
arid3b.L	Stromal cell	0.02416124913138551
arid3b.L	Taste cell	0.006979217584513586
arid3b.L	Umbrella cell	0.047315117557131026
arid4b.L	Acinar cell	-1.7599310453420003e-08
arid4b.L	B cell	-1.7599594892558912e-08
arid4b.L	Chondrocyte	0.005062412664075144
arid4b.L	Collecting duct intercalated cell	-1.7599651735977773e-08
arid4b.L	Cone photoreceptor	0.004004503793708869
arid4b.L	Endocrine cell	0.005279714148930137
arid4b.L	Endothelial cell	0.0021614927339288492
arid4b.L	Eosinophil	0.0019783535863956425
arid4b.L	Epidermal stem cell	0.0019938275008418715
arid4b.L	Epithelial cell	0.004243324889924405
arid4b.L	Erythrocyte	-1.7597705070926395e-08
arid4b.L	Fast skeletal muscle cell	0.0007301679173032927
arid4b.L	Fibroblast	0.006018061891371995
arid4b.L	Hepatocyte	0.0011488093933377241
arid4b.L	Lens fiber cell	-1.7600015667085245e-08
arid4b.L	Macrophage	0.0036987916844197777
arid4b.L	Melanocyte	0.0034087077562883206
arid4b.L	Muscle satellite cell	0.003904960590277784
arid4b.L	Neuron	0.01264430749465617
arid4b.L	Oligodendrocyte	0.00265345948971063
arid4b.L	Proximal tubule cell	-1.7599432355908107e-08
arid4b.L	Radial glia	0.008555836540007244
arid4b.L	Retinal pigment epithelial cell	0.0011706117289931317
arid4b.L	Secretory cell	0.0025083012012312444
arid4b.L	Stromal cell	0.0022386058518313323
arid4b.L	Taste cell	-1.759994550099009e-08
arid4b.L	Umbrella cell	0.005949089734313184
arid5b.L	Acinar cell	0.004378575383715999
arid5b.L	B cell	1.682022010562889e-08
arid5b.L	Chondrocyte	0.012340795924100312
arid5b.L	Collecting duct intercalated cell	0.00219728187054935
arid5b.L	Cone photoreceptor	1.6820688619745283e-08
arid5b.L	Endocrine cell	0.009205071622352623
arid5b.L	Endothelial cell	0.004828471631250109
arid5b.L	Eosinophil	0.006981444460789854
arid5b.L	Epidermal stem cell	0.006050365528183166
arid5b.L	Epithelial cell	0.016690278134782965
arid5b.L	Erythrocyte	0.000760403823950373
arid5b.L	Fast skeletal muscle cell	0.0034169853357937097
arid5b.L	Fibroblast	0.015930815542421928
arid5b.L	Hepatocyte	0.0009112206150290181
arid5b.L	Lens fiber cell	0.002129637976795218
arid5b.L	Macrophage	0.005867622035174436
arid5b.L	Melanocyte	0.011558649867861481
arid5b.L	Muscle satellite cell	0.003749175447898767
arid5b.L	Neuron	0.010640393778059698
arid5b.L	Oligodendrocyte	1.681997752189801e-08
arid5b.L	Proximal tubule cell	0.00244602799920024
arid5b.L	Radial glia	0.0017209125238778489
arid5b.L	Retinal pigment epithelial cell	0.0030388929246678575
arid5b.L	Secretory cell	1.6819948767121673e-08
arid5b.L	Stromal cell	0.008861213992618078
arid5b.L	Taste cell	1.6819869386175412e-08
arid5b.L	Umbrella cell	0.015412566743409739
arnt.L	Acinar cell	0.004527487901631377
arnt.L	B cell	0.0029581431199997565
arnt.L	Chondrocyte	0.03716649960438556
arnt.L	Collecting duct intercalated cell	0.005275691657039339
arnt.L	Cone photoreceptor	0.006070576398521821
arnt.L	Endocrine cell	0.006682116640561175
arnt.L	Endothelial cell	0.01432081708248334
arnt.L	Eosinophil	0.00955308442613434
arnt.L	Epidermal stem cell	0.008417240610251064
arnt.L	Epithelial cell	0.014721518433921443
arnt.L	Erythrocyte	0.008798535562734688
arnt.L	Fast skeletal muscle cell	0.006633348274776241
arnt.L	Fibroblast	0.03544249268509414
arnt.L	Hepatocyte	0.00680446290533443
arnt.L	Lens fiber cell	0.006466951285792333
arnt.L	Macrophage	0.027434214810785007
arnt.L	Melanocyte	0.01521059917369183
arnt.L	Muscle satellite cell	0.017926309432561016
arnt.L	Neuron	0.023993303268036836
arnt.L	Oligodendrocyte	0.0035682194756720964
arnt.L	Proximal tubule cell	0.006723648610403754
arnt.L	Radial glia	0.013576516180573983
arnt.L	Retinal pigment epithelial cell	0.008481416190053048
arnt.L	Secretory cell	0.002170110235382383
arnt.L	Stromal cell	0.01677239403722064
arnt.L	Taste cell	0.008452802631535361
arnt.L	Umbrella cell	0.016762003030417194
arnt2.L	Acinar cell	0.000478259169681472
arnt2.L	B cell	0.0007397325419314926
arnt2.L	Chondrocyte	0.005963393833173125
arnt2.L	Collecting duct intercalated cell	0.0007951894957697325
arnt2.L	Cone photoreceptor	0.004580225472297306
arnt2.L	Endocrine cell	0.007504755135771535
arnt2.L	Endothelial cell	0.007064925356285223
arnt2.L	Eosinophil	0.0013454010299278618
arnt2.L	Epidermal stem cell	0.004099678521610528
arnt2.L	Epithelial cell	0.004911625507998285
arnt2.L	Erythrocyte	0.0017290820958316688
arnt2.L	Fast skeletal muscle cell	0.0011265631845385204
arnt2.L	Fibroblast	0.007260968431982873
arnt2.L	Hepatocyte	0.00033513541134666536
arnt2.L	Lens fiber cell	0.001873347219572996
arnt2.L	Macrophage	0.001457569926091029
arnt2.L	Melanocyte	0.0022945808317176297
arnt2.L	Muscle satellite cell	0.004801769180649007
arnt2.L	Neuron	0.18620687289529314
arnt2.L	Oligodendrocyte	0.012598463362783252
arnt2.L	Proximal tubule cell	0.0010262289231223187
arnt2.L	Radial glia	0.07934894658093461
arnt2.L	Retinal pigment epithelial cell	0.0039972761931349465
arnt2.L	Secretory cell	0.00024169677647278842
arnt2.L	Stromal cell	0.001828561669714679
arnt2.L	Taste cell	0.000921917776212422
arnt2.L	Umbrella cell	0.002031238727040474
arx.L	Acinar cell	0.0010945054723868752
arx.L	B cell	5.3343096606539575e-09
arx.L	Chondrocyte	0.0005233258556586184
arx.L	Collecting duct intercalated cell	5.334252817235097e-09
arx.L	Cone photoreceptor	5.334778063748047e-09
arx.L	Endocrine cell	0.005619364707267982
arx.L	Endothelial cell	5.336020514334905e-09
arx.L	Eosinophil	0.0005798531232222848
arx.L	Epidermal stem cell	5.3377765540929545e-09
arx.L	Epithelial cell	0.0008460182471016209
arx.L	Erythrocyte	5.336199371264172e-09
arx.L	Fast skeletal muscle cell	0.09710193986360671
arx.L	Fibroblast	0.0014107079737879502
arx.L	Hepatocyte	5.3346593809067144e-09
arx.L	Lens fiber cell	0.006976757569058467
arx.L	Macrophage	0.0009047995607895931
arx.L	Melanocyte	5.336183606097222e-09
arx.L	Muscle satellite cell	0.0037734080668941905
arx.L	Neuron	0.033223203606373874
arx.L	Oligodendrocyte	5.334067076923077e-09
arx.L	Proximal tubule cell	0.0025083660310182276
arx.L	Radial glia	0.017572265344069082
arx.L	Retinal pigment epithelial cell	0.001229724893567652
arx.L	Secretory cell	5.334038322146739e-09
arx.L	Stromal cell	0.00031367921808411747
arx.L	Taste cell	5.3339589412004784e-09
arx.L	Umbrella cell	5.340266784337189e-09
ascl2.L	Acinar cell	-3.5131710873770317e-09
ascl2.L	B cell	-3.5134553044713357e-09
ascl2.L	Chondrocyte	-3.495734146596874e-09
ascl2.L	Collecting duct intercalated cell	0.0013167175477263315
ascl2.L	Cone photoreceptor	-3.512987012399549e-09
ascl2.L	Endocrine cell	-3.513098700835826e-09
ascl2.L	Endothelial cell	-3.5117444507903883e-09
ascl2.L	Eosinophil	-3.5115634844373744e-09
ascl2.L	Epidermal stem cell	0.05029704198111118
ascl2.L	Epithelial cell	0.014898512392283791
ascl2.L	Erythrocyte	0.0007530989760388129
ascl2.L	Fast skeletal muscle cell	-3.5128988606913936e-09
ascl2.L	Fibroblast	0.0007475617522968436
ascl2.L	Hepatocyte	-3.5131055842185788e-09
ascl2.L	Lens fiber cell	-3.5138763010422736e-09
ascl2.L	Macrophage	-3.5099463335797054e-09
ascl2.L	Melanocyte	-3.5115814700503734e-09
ascl2.L	Muscle satellite cell	0.00038327858545184057
ascl2.L	Neuron	-3.5071969772815237e-09
ascl2.L	Oligodendrocyte	-3.5136979992245188e-09
ascl2.L	Proximal tubule cell	-3.5132929898651355e-09
ascl2.L	Radial glia	0.003433322676483108
ascl2.L	Retinal pigment epithelial cell	-3.513110247155282e-09
ascl2.L	Secretory cell	0.0013469756950007516
ascl2.L	Stromal cell	-3.503822343375873e-09
ascl2.L	Taste cell	0.13655605613252875
ascl2.L	Umbrella cell	0.0021301307940768677
atf2.L	Acinar cell	0.0017268828090617472
atf2.L	B cell	0.0018273907328418826
atf2.L	Chondrocyte	0.011958648815745598
atf2.L	Collecting duct intercalated cell	0.003465168416546538
atf2.L	Cone photoreceptor	0.004788599858422282
atf2.L	Endocrine cell	0.008758944484901887
atf2.L	Endothelial cell	0.0042204392658127254
atf2.L	Eosinophil	0.004711701574110716
atf2.L	Epidermal stem cell	0.004843259842783998
atf2.L	Epithelial cell	0.008097995812849645
atf2.L	Erythrocyte	0.004863255048892512
atf2.L	Fast skeletal muscle cell	0.00504099381829437
atf2.L	Fibroblast	0.01340201158686205
atf2.L	Hepatocyte	0.001674696416426369
atf2.L	Lens fiber cell	0.0036447508174319854
atf2.L	Macrophage	0.0068814484093201456
atf2.L	Melanocyte	0.006486725867535514
atf2.L	Muscle satellite cell	0.009334326387554714
atf2.L	Neuron	0.052369230972583725
atf2.L	Oligodendrocyte	0.005563169743160623
atf2.L	Proximal tubule cell	0.004476379255448082
atf2.L	Radial glia	0.008070030331802869
atf2.L	Retinal pigment epithelial cell	0.007548124070092976
atf2.L	Secretory cell	-2.7432072613464697e-08
atf2.L	Stromal cell	0.008898503505936572
atf2.L	Taste cell	0.0014855204784840481
atf2.L	Umbrella cell	0.007236641905871366
atf3.L	Acinar cell	0.005823228303518446
atf3.L	B cell	0.0014860670560306044
atf3.L	Chondrocyte	0.042468046279598326
atf3.L	Collecting duct intercalated cell	0.006297451879286764
atf3.L	Cone photoreceptor	0.00289798628170046
atf3.L	Endocrine cell	0.0037076706610319476
atf3.L	Endothelial cell	0.020815367112465455
atf3.L	Eosinophil	0.028508860331135755
atf3.L	Epidermal stem cell	0.02546177625672008
atf3.L	Epithelial cell	0.02659689239626717
atf3.L	Erythrocyte	0.005574921227875063
atf3.L	Fast skeletal muscle cell	0.009779495593674414
atf3.L	Fibroblast	0.12571600044664166
atf3.L	Hepatocyte	0.028409956531043723
atf3.L	Lens fiber cell	0.0031146836777394826
atf3.L	Macrophage	0.044450370074798684
atf3.L	Melanocyte	0.008008967427421854
atf3.L	Muscle satellite cell	0.03810438632382962
atf3.L	Neuron	0.010079064486476441
atf3.L	Oligodendrocyte	0.0018786633191296698
atf3.L	Proximal tubule cell	0.016685252301815945
atf3.L	Radial glia	0.032167630918425116
atf3.L	Retinal pigment epithelial cell	0.008271011731219136
atf3.L	Secretory cell	0.0030235139628475016
atf3.L	Stromal cell	0.04314551425625812
atf3.L	Taste cell	0.0005651633942754808
atf3.L	Umbrella cell	0.06255851990664574
atf4.L	Acinar cell	0.015621547521458945
atf4.L	B cell	0.02057289780686289
atf4.L	Chondrocyte	0.08649329410496731
atf4.L	Collecting duct intercalated cell	0.017619600765015675
atf4.L	Cone photoreceptor	0.015033964746927309
atf4.L	Endocrine cell	0.019380388953873395
atf4.L	Endothelial cell	0.03745198082972956
atf4.L	Eosinophil	0.057005230585009614
