Cell	Celltype	JSD
aff1.L	Epidermal stem cell	0.9944378962444458
aff1.L	Epithelial cell	0.9854984938278349
aff1.L	Erythrocyte	0.9953558738070786
aff1.L	Fast skeletal muscle cell	0.9999999982447649
aff1.L	Fibroblast	0.995382730229788
aff1.L	Goblet cell	0.9947927994780754
aff1.L	Hepatocyte	0.9652028249419056
aff1.L	Immune cell	0.9999999982422623
aff1.L	Macrophage	0.9976398677909932
aff1.L	Melanocyte	0.9999999982446275
aff1.L	Neuron	0.9999999982418428
aff1.L	Oligodendrocyte	0.9999999982444037
aff1.L	Proximal tubule cell	0.9850292486147736
aff1.L	Radial glia	0.9985070038068049
aff1.L	Smooth muscle cell	0.9981891944534802
aff1.L	Stomach parietal cell	0.9886252592514047
aff1.L	T cell	0.9999999982379454
aff1.L	Taste cell	0.9744777825178468
aff1.L	Umbrella cell	0.9925194815677036
aff1.L	Unknown	0.9864951990079771
aff2.L	Acinar cell	0.9999999984778285
aff2.L	Cardiomyocytes	0.9999999984777488
aff2.L	Chondrocyte	0.991463025893282
aff2.L	Collecting duct intercalated cell	0.9936146894850173
aff2.L	Cone photoreceptor	0.9899489976786734
aff2.L	Endocrine cell	0.9999999984764218
aff2.L	Endothelial cell	0.9876179432001506
aff2.L	Enterocyte	0.997770026553253
aff2.L	Eosinophil	0.9987927899356878
aff2.L	Epidermal stem cell	0.9999999984719633
aff2.L	Epithelial cell	0.9988672122673765
aff2.L	Erythrocyte	0.997142448531612
aff2.L	Fast skeletal muscle cell	0.9999999984776844
aff2.L	Fibroblast	0.9830875855746909
aff2.L	Goblet cell	0.9970757744150378
aff2.L	Hepatocyte	0.994369511670516
aff2.L	Immune cell	0.9999999984751817
aff2.L	Macrophage	0.9979162077547628
aff2.L	Melanocyte	0.9999999984775467
aff2.L	Neuron	0.9827949570145591
aff2.L	Oligodendrocyte	0.9842792963865087
aff2.L	Proximal tubule cell	0.9999999984770487
aff2.L	Radial glia	0.9942837363026007
aff2.L	Smooth muscle cell	0.9999999984711733
aff2.L	Stomach parietal cell	0.9999999984749465
aff2.L	T cell	0.9867333733569748
aff2.L	Taste cell	0.9999999984776301
aff2.L	Umbrella cell	0.9999999984777737
aff2.L	Unknown	0.97919149485932
aff4.L	Acinar cell	1.0000000324708949
aff4.L	Cardiomyocytes	1.0000000324708151
aff4.L	Chondrocyte	0.9967784708430467
aff4.L	Collecting duct intercalated cell	1.0000000324705838
aff4.L	Cone photoreceptor	0.9925681488668378
aff4.L	Endocrine cell	0.9960900628475355
aff4.L	Endothelial cell	0.9930853045617378
aff4.L	Enterocyte	0.9876048173863601
aff4.L	Eosinophil	0.9917117481990181
aff4.L	Epidermal stem cell	0.9933681549467435
aff4.L	Epithelial cell	0.99033458284504
aff4.L	Erythrocyte	0.9884323392841865
aff4.L	Fast skeletal muscle cell	1.0000000324707508
aff4.L	Fibroblast	0.9876503886373889
aff4.L	Goblet cell	0.984401298232362
aff4.L	Hepatocyte	0.9890704561731527
aff4.L	Immune cell	0.9871625308051247
aff4.L	Macrophage	0.9826799842181893
aff4.L	Melanocyte	1.000000032470613
aff4.L	Neuron	1.0000000324678284
aff4.L	Oligodendrocyte	0.9920412380202872
aff4.L	Proximal tubule cell	0.9963487213893416
aff4.L	Radial glia	0.9911058330795055
aff4.L	Smooth muscle cell	0.9913998027766602
aff4.L	Stomach parietal cell	0.9980642081096606
aff4.L	T cell	0.9938240565114214
aff4.L	Taste cell	1.0000000324706968
aff4.L	Umbrella cell	1.00000003247084
aff4.L	Unknown	0.9909120742061681
ahr.L	Acinar cell	0.9960708565388379
ahr.L	Cardiomyocytes	1.000000008881023
ahr.L	Chondrocyte	0.975881372695427
ahr.L	Collecting duct intercalated cell	0.9980731922019327
ahr.L	Cone photoreceptor	0.9973223529319466
ahr.L	Endocrine cell	0.9962578213839033
ahr.L	Endothelial cell	0.9700952184004765
ahr.L	Enterocyte	0.9963313529632575
ahr.L	Eosinophil	0.9800469274397339
ahr.L	Epidermal stem cell	0.9919014820081308
ahr.L	Epithelial cell	0.9833321764919705
ahr.L	Erythrocyte	0.9865681811486364
ahr.L	Fast skeletal muscle cell	1.0000000088809586
ahr.L	Fibroblast	0.9662638401623661
ahr.L	Goblet cell	0.9945485926770048
ahr.L	Hepatocyte	0.9778505033217044
ahr.L	Immune cell	0.9889847835378736
ahr.L	Macrophage	0.9738746656367298
ahr.L	Melanocyte	0.9897046028942276
ahr.L	Neuron	0.9915839688789568
ahr.L	Oligodendrocyte	0.9878068214405864
ahr.L	Proximal tubule cell	0.9985514405916143
ahr.L	Radial glia	0.9910135130722133
ahr.L	Smooth muscle cell	0.9621920422478836
ahr.L	Stomach parietal cell	0.989020814558846
ahr.L	T cell	0.9858755841547194
ahr.L	Taste cell	1.0000000088809045
ahr.L	Umbrella cell	1.000000008881048
ahr.L	Unknown	0.9766120778786926
alx1.L	Acinar cell	0.9855075855990295
alx1.L	Cardiomyocytes	1.0000000248455176
alx1.L	Chondrocyte	0.988225278467542
alx1.L	Collecting duct intercalated cell	1.0000000248452863
alx1.L	Cone photoreceptor	1.0000000248451695
alx1.L	Endocrine cell	0.9977077729403686
alx1.L	Endothelial cell	0.9957965882935482
alx1.L	Enterocyte	0.99791390906421
alx1.L	Eosinophil	0.99924140238901
alx1.L	Epidermal stem cell	0.9987595561288527
alx1.L	Epithelial cell	0.9978134095369106
alx1.L	Erythrocyte	1.0000000248367995
alx1.L	Fast skeletal muscle cell	1.0000000248454533
alx1.L	Fibroblast	0.9433513421172752
alx1.L	Goblet cell	1.0000000248425267
alx1.L	Hepatocyte	0.9973715077100055
alx1.L	Immune cell	1.0000000248429508
alx1.L	Macrophage	1.0000000248341219
alx1.L	Melanocyte	1.0000000248453156
alx1.L	Neuron	1.0000000248425311
alx1.L	Oligodendrocyte	1.000000024845092
alx1.L	Proximal tubule cell	1.0000000248448178
alx1.L	Radial glia	0.9974578100740505
alx1.L	Smooth muscle cell	0.994775202382565
alx1.L	Stomach parietal cell	0.9977058807240723
alx1.L	T cell	0.9971748685762473
alx1.L	Taste cell	1.000000024845399
alx1.L	Umbrella cell	1.0000000248455427
alx1.L	Unknown	0.9786111651953044
alx4.L	Acinar cell	1.000000003716955
alx4.L	Cardiomyocytes	1.0000000037168753
alx4.L	Chondrocyte	1.0000000037079044
alx4.L	Collecting duct intercalated cell	1.0000000037166439
alx4.L	Cone photoreceptor	1.0000000037165269
alx4.L	Endocrine cell	1.0000000037155485
alx4.L	Endothelial cell	1.0000000037137553
alx4.L	Enterocyte	1.0000000037048518
alx4.L	Eosinophil	1.0000000037060857
alx4.L	Epidermal stem cell	1.0000000037110897
alx4.L	Epithelial cell	1.0000000037048737
alx4.L	Erythrocyte	1.000000003708157
alx4.L	Fast skeletal muscle cell	1.0000000037168109
alx4.L	Fibroblast	0.9947178216587065
alx4.L	Goblet cell	1.000000003713884
alx4.L	Hepatocyte	1.0000000037068257
alx4.L	Immune cell	1.0000000037143082
alx4.L	Macrophage	1.000000003705479
alx4.L	Melanocyte	1.0000000037166732
alx4.L	Neuron	1.0000000037138885
alx4.L	Oligodendrocyte	1.0000000037164494
alx4.L	Proximal tubule cell	1.0000000037161751
alx4.L	Radial glia	1.0000000037130596
alx4.L	Smooth muscle cell	1.0000000037102998
alx4.L	Stomach parietal cell	1.0000000037140728
alx4.L	T cell	1.0000000037099912
alx4.L	Taste cell	1.0000000037167567
alx4.L	Umbrella cell	1.0000000037169001
alx4.L	Unknown	0.9976704251474993
ar.L	Acinar cell	1.000000027931236
ar.L	Cardiomyocytes	1.0000000279311563
ar.L	Chondrocyte	1.0000000279221855
ar.L	Collecting duct intercalated cell	1.0000000279309247
ar.L	Cone photoreceptor	1.0000000279308079
ar.L	Endocrine cell	1.0000000279298293
ar.L	Endothelial cell	1.0000000279280363
ar.L	Enterocyte	0.9958395264187816
ar.L	Eosinophil	1.0000000279203667
ar.L	Epidermal stem cell	1.000000027925371
ar.L	Epithelial cell	0.9960653582474368
ar.L	Erythrocyte	0.9984600103173217
ar.L	Fast skeletal muscle cell	1.0000000279310917
ar.L	Fibroblast	0.9973892272211426
ar.L	Goblet cell	0.9962875827643091
ar.L	Hepatocyte	1.0000000279211068
ar.L	Immune cell	1.0000000279285892
ar.L	Macrophage	0.9987227209163206
ar.L	Melanocyte	1.0000000279309542
ar.L	Neuron	1.0000000279281696
ar.L	Oligodendrocyte	1.0000000279307304
ar.L	Proximal tubule cell	0.9795031498030671
ar.L	Radial glia	0.9964472177013919
ar.L	Smooth muscle cell	1.0000000279245809
ar.L	Stomach parietal cell	1.0000000279283539
ar.L	T cell	0.9975397015029985
ar.L	Taste cell	1.0000000279310375
ar.L	Umbrella cell	1.0000000279311811
ar.L	Unknown	0.9874307614563471
arid1b.L	Acinar cell	0.9999999951298021
arid1b.L	Cardiomyocytes	0.9999999951297223
arid1b.L	Chondrocyte	0.9812142911258137
arid1b.L	Collecting duct intercalated cell	0.9999999951294909
arid1b.L	Cone photoreceptor	0.9937377265678956
arid1b.L	Endocrine cell	0.9943385046374604
arid1b.L	Endothelial cell	0.9911028880136512
arid1b.L	Enterocyte	0.9959479914262054
arid1b.L	Eosinophil	0.9894873765974622
arid1b.L	Epidermal stem cell	0.9899322138487466
arid1b.L	Epithelial cell	0.9831910785378419
arid1b.L	Erythrocyte	0.9892608329078488
arid1b.L	Fast skeletal muscle cell	0.9999999951296579
arid1b.L	Fibroblast	0.9771924333152467
arid1b.L	Goblet cell	0.993334679662062
arid1b.L	Hepatocyte	0.9943755440059061
arid1b.L	Immune cell	0.9942522834080261
arid1b.L	Macrophage	0.9656072123764614
arid1b.L	Melanocyte	0.9951910779532855
arid1b.L	Neuron	0.9410282605583912
arid1b.L	Oligodendrocyte	0.989386527301898
arid1b.L	Proximal tubule cell	0.9948741709604644
arid1b.L	Radial glia	0.9837082692385071
arid1b.L	Smooth muscle cell	0.9790352697717974
arid1b.L	Stomach parietal cell	0.9958277691106253
arid1b.L	T cell	0.9898785081537564
arid1b.L	Taste cell	0.9879714587876095
arid1b.L	Umbrella cell	0.9999999951297471
arid1b.L	Unknown	0.9634177949666785
arid2.L	Acinar cell	0.9971688677144943
arid2.L	Cardiomyocytes	0.9921838551233653
arid2.L	Chondrocyte	0.9780828818726274
arid2.L	Collecting duct intercalated cell	1.0000000167085277
arid2.L	Cone photoreceptor	0.9917256385396637
arid2.L	Endocrine cell	0.9748143236881972
arid2.L	Endothelial cell	0.9758389398036491
arid2.L	Enterocyte	0.9784326990764329
arid2.L	Eosinophil	0.9623354261248542
arid2.L	Epidermal stem cell	0.9869757452117418
arid2.L	Epithelial cell	0.9704437795940367
arid2.L	Erythrocyte	0.947499125092796
arid2.L	Fast skeletal muscle cell	1.0000000167086944
arid2.L	Fibroblast	0.96552296294881
arid2.L	Goblet cell	0.9890735883411219
arid2.L	Hepatocyte	0.983451727320466
arid2.L	Immune cell	0.9595380447488724
arid2.L	Macrophage	0.973746923229694
arid2.L	Melanocyte	0.9931920871132018
arid2.L	Neuron	0.9735894118795085
arid2.L	Oligodendrocyte	0.9821299744671623
arid2.L	Proximal tubule cell	0.9957554555186786
arid2.L	Radial glia	0.9766458687716171
arid2.L	Smooth muscle cell	0.9856818619031649
arid2.L	Stomach parietal cell	0.9928113117569862
arid2.L	T cell	0.9632103518549953
arid2.L	Taste cell	1.0000000167086405
arid2.L	Umbrella cell	1.000000016708784
arid2.L	Unknown	0.9752847598521361
arid3a.L	Acinar cell	1.0000000278849206
arid3a.L	Cardiomyocytes	1.0000000278848409
arid3a.L	Chondrocyte	0.9792204408276379
arid3a.L	Collecting duct intercalated cell	0.991102718217558
arid3a.L	Cone photoreceptor	0.9900292001530195
arid3a.L	Endocrine cell	0.9899069310737478
arid3a.L	Endothelial cell	0.9912756263022785
arid3a.L	Enterocyte	0.9822695665448178
arid3a.L	Eosinophil	0.9690203161740218
arid3a.L	Epidermal stem cell	0.9932474269472296
arid3a.L	Epithelial cell	0.9659548198653355
arid3a.L	Erythrocyte	0.9637245093384346
arid3a.L	Fast skeletal muscle cell	0.9957302110358288
arid3a.L	Fibroblast	0.9804787012914229
arid3a.L	Goblet cell	0.9840519750929402
arid3a.L	Hepatocyte	0.9672394425079801
arid3a.L	Immune cell	0.9849718222685866
arid3a.L	Macrophage	0.9467433546646237
arid3a.L	Melanocyte	0.9975899006978409
arid3a.L	Neuron	0.9982075521514798
arid3a.L	Oligodendrocyte	1.0000000278844152
arid3a.L	Proximal tubule cell	0.9919712133080878
arid3a.L	Radial glia	0.992559040785626
arid3a.L	Smooth muscle cell	0.9847400346675083
arid3a.L	Stomach parietal cell	0.9972052508706053
arid3a.L	T cell	0.9665659568868306
arid3a.L	Taste cell	1.0000000278847223
arid3a.L	Umbrella cell	0.9913184210515436
arid3a.L	Unknown	0.9482256186801792
arid3b.L	Acinar cell	0.9937526205897038
arid3b.L	Cardiomyocytes	0.9999999899638589
arid3b.L	Chondrocyte	0.9913775679098096
arid3b.L	Collecting duct intercalated cell	0.9999999899636274
arid3b.L	Cone photoreceptor	0.9820187315994113
arid3b.L	Endocrine cell	0.9927949165329111
arid3b.L	Endothelial cell	0.9961738795271109
arid3b.L	Enterocyte	0.9891932086298689
arid3b.L	Eosinophil	0.9660076653423473
arid3b.L	Epidermal stem cell	0.9903228138289302
arid3b.L	Epithelial cell	0.980344100266047
arid3b.L	Erythrocyte	0.9771807758701762
arid3b.L	Fast skeletal muscle cell	0.9973554164159799
arid3b.L	Fibroblast	0.9877081741792614
arid3b.L	Goblet cell	0.9935566019301748
arid3b.L	Hepatocyte	0.9849596552347586
arid3b.L	Immune cell	0.9932754263530705
arid3b.L	Macrophage	0.9822663139542243
arid3b.L	Melanocyte	0.9999999899636567
arid3b.L	Neuron	0.9823922784266175
arid3b.L	Oligodendrocyte	0.9926344257509112
arid3b.L	Proximal tubule cell	0.9895106221663625
arid3b.L	Radial glia	0.9903375628749714
arid3b.L	Smooth muscle cell	0.98374569927843
arid3b.L	Stomach parietal cell	0.9965929404991205
arid3b.L	T cell	0.9793771031098106
arid3b.L	Taste cell	0.9852805840017065
arid3b.L	Umbrella cell	0.995468047570667
arid3b.L	Unknown	0.9691857193617508
arid4b.L	Acinar cell	1.0000000053460028
arid4b.L	Cardiomyocytes	1.0000000053459228
arid4b.L	Chondrocyte	0.9906441229922509
arid4b.L	Collecting duct intercalated cell	1.0000000053456914
arid4b.L	Cone photoreceptor	0.9938816394789902
arid4b.L	Endocrine cell	0.9870978797613907
arid4b.L	Endothelial cell	1.000000005342803
arid4b.L	Enterocyte	0.9940441394396531
arid4b.L	Eosinophil	0.9925103498133012
arid4b.L	Epidermal stem cell	0.9964820675207144
arid4b.L	Epithelial cell	0.9941838499289729
arid4b.L	Erythrocyte	0.9892967594539256
arid4b.L	Fast skeletal muscle cell	0.9961488928908786
arid4b.L	Fibroblast	0.9866621976204124
arid4b.L	Goblet cell	0.9971701455849279
arid4b.L	Hepatocyte	0.9906311472502092
arid4b.L	Immune cell	0.9938145221577425
arid4b.L	Macrophage	0.9889562515120569
arid4b.L	Melanocyte	0.9928248137964388
arid4b.L	Neuron	0.9711535113228595
arid4b.L	Oligodendrocyte	1.0000000053454972
arid4b.L	Proximal tubule cell	0.9935099269489279
arid4b.L	Radial glia	0.977387167188128
arid4b.L	Smooth muscle cell	0.9918408266839367
arid4b.L	Stomach parietal cell	1.0000000053431206
arid4b.L	T cell	0.979612353554956
arid4b.L	Taste cell	1.0000000053458042
arid4b.L	Umbrella cell	1.000000005345948
arid4b.L	Unknown	0.981352154472716
arid5b.L	Acinar cell	0.9999999554329423
arid5b.L	Cardiomyocytes	0.9999999554328625
arid5b.L	Chondrocyte	0.985108934258641
arid5b.L	Collecting duct intercalated cell	0.9966747610513065
arid5b.L	Cone photoreceptor	0.9999999554325142
arid5b.L	Endocrine cell	0.9943938248981428
arid5b.L	Endothelial cell	0.9859559588991811
arid5b.L	Enterocyte	0.9972598135719467
arid5b.L	Eosinophil	0.9833379679865519
arid5b.L	Epidermal stem cell	0.9887829112694337
arid5b.L	Epithelial cell	0.9894214498406395
arid5b.L	Erythrocyte	0.9933521280095636
arid5b.L	Fast skeletal muscle cell	0.9999999554327981
arid5b.L	Fibroblast	0.9751903760476294
arid5b.L	Goblet cell	0.9950071523018866
arid5b.L	Hepatocyte	0.9974520912634419
arid5b.L	Immune cell	0.9944312694989605
arid5b.L	Macrophage	0.98333885917506
arid5b.L	Melanocyte	0.9999999554326604
arid5b.L	Neuron	0.9949167831222928
arid5b.L	Oligodendrocyte	0.9999999554324368
arid5b.L	Proximal tubule cell	0.9999999554321624
arid5b.L	Radial glia	0.9999999554290467
arid5b.L	Smooth muscle cell	0.977286895754725
arid5b.L	Stomach parietal cell	0.9980107286761001
arid5b.L	T cell	0.9950432188504642
arid5b.L	Taste cell	0.9999999554327439
arid5b.L	Umbrella cell	0.9999999554328873
arid5b.L	Unknown	0.9933274842958968
arnt.L	Acinar cell	1.0000000263423174
arnt.L	Cardiomyocytes	1.0000000263422377
arnt.L	Chondrocyte	0.979698384188223
arnt.L	Collecting duct intercalated cell	0.9895929348804426
arnt.L	Cone photoreceptor	0.9934726286998072
arnt.L	Endocrine cell	0.9935293358695836
arnt.L	Endothelial cell	0.9799544459728082
arnt.L	Enterocyte	0.9632856494213358
arnt.L	Eosinophil	0.9737331822582971
arnt.L	Epidermal stem cell	0.9865208716797114
arnt.L	Epithelial cell	0.9722124025937149
arnt.L	Erythrocyte	0.9719987495826685
arnt.L	Fast skeletal muscle cell	1.0000000263421733
arnt.L	Fibroblast	0.9649562809135818
arnt.L	Goblet cell	0.9793070219344553
arnt.L	Hepatocyte	0.9693737824426183
arnt.L	Immune cell	0.9845698777380314
arnt.L	Macrophage	0.9587017917118942
arnt.L	Melanocyte	0.9869785816218419
arnt.L	Neuron	0.9803637077598022
arnt.L	Oligodendrocyte	0.9939673175618351
arnt.L	Proximal tubule cell	0.9802072517552199
arnt.L	Radial glia	0.9866129364145428
arnt.L	Smooth muscle cell	0.9736423192511283
arnt.L	Stomach parietal cell	0.9952558779629703
arnt.L	T cell	0.9831856395356078
arnt.L	Taste cell	0.985212607542306
arnt.L	Umbrella cell	1.0000000263422626
arnt.L	Unknown	0.9690071866547596
arnt2.L	Acinar cell	0.9958377175613373
arnt2.L	Cardiomyocytes	0.9999999940672479
arnt2.L	Chondrocyte	0.9914507713572439
arnt2.L	Collecting duct intercalated cell	0.9999999940670166
arnt2.L	Cone photoreceptor	0.9782848587255508
arnt2.L	Endocrine cell	0.9661046123096168
arnt2.L	Endothelial cell	0.9924116127743456
arnt2.L	Enterocyte	0.9985217425705295
arnt2.L	Eosinophil	0.9952393934480819
arnt2.L	Epidermal stem cell	0.9990800266102637
arnt2.L	Epithelial cell	0.9950508305999857
arnt2.L	Erythrocyte	0.9991339043283675
arnt2.L	Fast skeletal muscle cell	0.9999999940671834
arnt2.L	Fibroblast	0.9917116776873754
arnt2.L	Goblet cell	0.990078442964032
arnt2.L	Hepatocyte	0.9867741444806439
arnt2.L	Immune cell	0.9966495509630496
arnt2.L	Macrophage	0.9981172255384783
arnt2.L	Melanocyte	0.9876316094499988
arnt2.L	Neuron	0.7457635803298206
arnt2.L	Oligodendrocyte	0.9055902323005622
arnt2.L	Proximal tubule cell	0.9999999940665478
arnt2.L	Radial glia	0.9028098396253128
arnt2.L	Smooth muscle cell	0.9983969538101832
arnt2.L	Stomach parietal cell	0.9651207106813982
arnt2.L	T cell	0.997599361017981
arnt2.L	Taste cell	0.9866447522690855
arnt2.L	Umbrella cell	0.9999999940672728
arnt2.L	Unknown	0.9942140167076354
arx.L	Acinar cell	1.000000001155686
arx.L	Cardiomyocytes	1.000000001155606
arx.L	Chondrocyte	1.0000000011466355
arx.L	Collecting duct intercalated cell	1.0000000011553747
arx.L	Cone photoreceptor	1.000000001155258
arx.L	Endocrine cell	0.9081650255338591
arx.L	Endothelial cell	1.000000001152486
arx.L	Enterocyte	1.0000000011435828
arx.L	Eosinophil	1.0000000011448167
arx.L	Epidermal stem cell	1.0000000011498207
arx.L	Epithelial cell	1.0000000011436048
arx.L	Erythrocyte	1.000000001146888
arx.L	Fast skeletal muscle cell	0.9766753545731037
arx.L	Fibroblast	1.0000000011324421
arx.L	Goblet cell	1.0000000011526151
arx.L	Hepatocyte	0.9984044616113998
arx.L	Immune cell	1.000000001153039
arx.L	Macrophage	1.00000000114421
arx.L	Melanocyte	1.000000001155404
arx.L	Neuron	0.9751184131377761
arx.L	Oligodendrocyte	1.0000000011551804
arx.L	Proximal tubule cell	1.000000001154906
arx.L	Radial glia	0.9785487905287339
arx.L	Smooth muscle cell	0.9973697285146568
arx.L	Stomach parietal cell	1.0000000011528039
arx.L	T cell	1.000000001148722
arx.L	Taste cell	1.0000000011554875
arx.L	Umbrella cell	1.000000001155631
arx.L	Unknown	0.9968034429978272
ascl2.L	Acinar cell	1.0000000265342366
ascl2.L	Cardiomyocytes	1.0000000265341566
ascl2.L	Chondrocyte	1.000000026525186
ascl2.L	Collecting duct intercalated cell	1.0000000265339253
ascl2.L	Cone photoreceptor	1.0000000265338085
ascl2.L	Endocrine cell	1.00000002653283
ascl2.L	Endothelial cell	1.000000026531037
ascl2.L	Enterocyte	1.0000000265221334
ascl2.L	Eosinophil	1.0000000265233673
ascl2.L	Epidermal stem cell	0.9650235991373124
ascl2.L	Epithelial cell	0.9810208415633472
ascl2.L	Erythrocyte	1.0000000265254383
ascl2.L	Fast skeletal muscle cell	1.0000000265340923
ascl2.L	Fibroblast	1.0000000265109927
ascl2.L	Goblet cell	1.0000000265311657
ascl2.L	Hepatocyte	1.0000000265241074
ascl2.L	Immune cell	1.0000000265315898
ascl2.L	Macrophage	0.9984406510495734
ascl2.L	Melanocyte	1.0000000265339546
ascl2.L	Neuron	1.0000000265311701
ascl2.L	Oligodendrocyte	1.000000026533731
ascl2.L	Proximal tubule cell	1.0000000265334568
ascl2.L	Radial glia	0.9972831248489221
ascl2.L	Smooth muscle cell	1.0000000265275815
ascl2.L	Stomach parietal cell	1.0000000265313542
ascl2.L	T cell	1.0000000265272726
ascl2.L	Taste cell	0.9831733670545346
ascl2.L	Umbrella cell	1.0000000265341815
ascl2.L	Unknown	1.0000000265171887
atf2.L	Acinar cell	0.9999999550545331
atf2.L	Cardiomyocytes	0.9999999550544534
atf2.L	Chondrocyte	0.9938691958787619
atf2.L	Collecting duct intercalated cell	0.9940500873127647
atf2.L	Cone photoreceptor	0.9999999550541051
atf2.L	Endocrine cell	0.9883671894305477
atf2.L	Endothelial cell	0.9886389017824557
atf2.L	Enterocyte	0.9836264421126915
atf2.L	Eosinophil	0.9928854421212764
atf2.L	Epidermal stem cell	0.9959827764577793
atf2.L	Epithelial cell	0.9860921944136387
atf2.L	Erythrocyte	0.9930804230698579
atf2.L	Fast skeletal muscle cell	0.9999999550543889
atf2.L	Fibroblast	0.9854369014962194
atf2.L	Goblet cell	0.9903899307359048
atf2.L	Hepatocyte	0.9862260906737055
atf2.L	Immune cell	0.9927605649581781
atf2.L	Macrophage	0.9978401779374715
atf2.L	Melanocyte	0.9913424420037695
atf2.L	Neuron	0.9757085657162919
atf2.L	Oligodendrocyte	0.9999999550540275
atf2.L	Proximal tubule cell	0.9999999550537533
atf2.L	Radial glia	0.9835436214925832
atf2.L	Smooth muscle cell	0.9766012867914071
atf2.L	Stomach parietal cell	0.9946588889595556
atf2.L	T cell	0.9945043349408296
atf2.L	Taste cell	0.9863447129587077
atf2.L	Umbrella cell	0.9999999550544783
atf2.L	Unknown	0.9859658571772146
atf3.L	Acinar cell	0.9913782614642654
atf3.L	Cardiomyocytes	0.997610836394969
atf3.L	Chondrocyte	0.9392444050662285
atf3.L	Collecting duct intercalated cell	0.9937906415907396
atf3.L	Cone photoreceptor	0.9981758308408453
atf3.L	Endocrine cell	0.9893155861076881
atf3.L	Endothelial cell	0.9602763228135944
atf3.L	Enterocyte	0.8901074566224176
atf3.L	Eosinophil	0.9062050409758132
atf3.L	Epidermal stem cell	0.9436479505045191
atf3.L	Epithelial cell	0.8580942445886843
atf3.L	Erythrocyte	0.9653430024925469
atf3.L	Fast skeletal muscle cell	0.9999999937246493
atf3.L	Fibroblast	0.848877366709351
atf3.L	Goblet cell	0.9720106128097692
atf3.L	Hepatocyte	0.924017922052407
atf3.L	Immune cell	0.9832946195473847
atf3.L	Macrophage	0.8962723411334644
atf3.L	Melanocyte	0.9947609245285713
atf3.L	Neuron	0.9792394347830027
atf3.L	Oligodendrocyte	0.9921352247284172
atf3.L	Proximal tubule cell	0.9633815173004475
