Cell	Celltype	JSDR
kank1.L	Collecting duct intercalated cell	0.022444021336590847
kank1.L	Endocrine cell	0.01777505166101112
kank1.L	Endothelial cell	0.0010698708418267477
kank1.L	Enterocyte	0.008914339991072495
kank1.L	Eosinophil	0.002602082221475399
kank1.L	Epidermal stem cell	0.018226068517885663
kank1.L	Epithelial cell	0.04149046847293025
kank1.L	Erythrocyte	0.0002823379626255562
kank1.L	Fast skeletal muscle cell	7.0441884547634e-09
kank1.L	Fibroblast	0.011459102968377488
kank1.L	Hepatocyte	0.014045424680506069
kank1.L	Macrophage	0.004004392790703304
kank1.L	Melanocyte	0.0018343363315800332
kank1.L	Muscle satellite cell	0.018004614267958297
kank1.L	Neuron	0.0026896796894303465
kank1.L	Oligodendrocyte	0.007004268406692327
kank1.L	Osteoclast	7.0441613653215995e-09
kank1.L	Pit cell	0.004202604523740883
kank1.L	Proximal tubule cell	0.019632286431090606
kank1.L	Smooth muscle cell	0.010028315752527939
kank1.L	Stomach parietal cell	0.011866744429870346
kank1.L	Stromal cell	0.018864611491255623
kank1.L	T cell	0.009523929989484814
kank1.L	Taste cell	0.0006718618519228059
kank1.L	Thick Ascending Limb	0.012676602486307753
kank1.L	Unknown	0.003929719643571028
khsrp.L	Acinar cell	0.0014050194497824409
khsrp.L	Antigen presentation cell	0.0054908162783615655
khsrp.L	B cell	0.006490228244729446
khsrp.L	Cardiomyocytes	0.0063270939480889465
khsrp.L	Chondrocyte	0.021146310505931742
khsrp.L	Ciliated cell	0.0016041549905297936
khsrp.L	Collecting duct intercalated cell	0.010657620359608488
khsrp.L	Endocrine cell	0.006934510439318475
khsrp.L	Endothelial cell	0.006365881989539468
khsrp.L	Enterocyte	0.01934692240349367
khsrp.L	Eosinophil	0.012495262486341141
khsrp.L	Epidermal stem cell	0.013638033256458515
khsrp.L	Epithelial cell	0.023751589728628675
khsrp.L	Erythrocyte	0.012577859072850028
khsrp.L	Fast skeletal muscle cell	-3.414023286296697e-09
khsrp.L	Fibroblast	0.017863008639787736
khsrp.L	Hepatocyte	0.002517478747448787
khsrp.L	Macrophage	0.01729529202875424
khsrp.L	Melanocyte	0.005700851803612905
khsrp.L	Muscle satellite cell	0.006224102097144524
khsrp.L	Neuron	0.00322165790448925
khsrp.L	Oligodendrocyte	0.0013658580952280452
khsrp.L	Osteoclast	0.0033606315712698676
khsrp.L	Pit cell	0.004637806321673987
khsrp.L	Proximal tubule cell	0.009099430682145249
khsrp.L	Smooth muscle cell	0.012554085229576462
khsrp.L	Stomach parietal cell	0.0058769196675437785
khsrp.L	Stromal cell	0.010971960768823785
khsrp.L	T cell	0.016813192715168457
khsrp.L	Taste cell	0.008680189017244877
khsrp.L	Thick Ascending Limb	0.0008594558156480581
khsrp.L	Unknown	0.010407011472004624
klf10.L	Acinar cell	-7.443740290824508e-09
klf10.L	Antigen presentation cell	-7.443108573923496e-09
klf10.L	B cell	-7.443049954147796e-09
klf10.L	Cardiomyocytes	-7.440675409142727e-09
klf10.L	Chondrocyte	0.0011911790721567117
klf10.L	Ciliated cell	-7.4437671582217035e-09
klf10.L	Collecting duct intercalated cell	0.001712862706791718
klf10.L	Endocrine cell	-7.441676608266334e-09
klf10.L	Endothelial cell	-7.441307570132949e-09
klf10.L	Enterocyte	0.0011770927220656757
klf10.L	Eosinophil	-7.442726213113815e-09
klf10.L	Epidermal stem cell	0.0014906920858770434
klf10.L	Epithelial cell	0.00102813320738393
klf10.L	Erythrocyte	-7.442809923929872e-09
klf10.L	Fast skeletal muscle cell	-7.443828442532663e-09
klf10.L	Fibroblast	0.0009351056935884561
klf10.L	Hepatocyte	-7.441869787072619e-09
klf10.L	Macrophage	0.0015664049095336363
klf10.L	Melanocyte	-7.44297756760659e-09
klf10.L	Muscle satellite cell	-7.441956606513145e-09
klf10.L	Neuron	-7.443118121841508e-09
klf10.L	Oligodendrocyte	-7.442940264112963e-09
klf10.L	Osteoclast	-7.443855531974464e-09
klf10.L	Pit cell	0.0015222343649288206
klf10.L	Proximal tubule cell	0.003055294949101728
klf10.L	Smooth muscle cell	0.0008374994020768911
klf10.L	Stomach parietal cell	0.0033913961718166075
klf10.L	Stromal cell	0.0024418022041922116
klf10.L	T cell	0.0009311709421083725
klf10.L	Taste cell	-7.443708538446003e-09
klf10.L	Thick Ascending Limb	-7.443427652020773e-09
klf10.L	Unknown	-7.442189531303711e-09
klf11.L	Acinar cell	0.0008517364429586616
klf11.L	Antigen presentation cell	0.015194274958917453
klf11.L	B cell	0.010604571662518825
klf11.L	Cardiomyocytes	0.009804383444241838
klf11.L	Chondrocyte	0.011982138492845129
klf11.L	Ciliated cell	0.0003103678155038647
klf11.L	Collecting duct intercalated cell	0.010818936260645007
klf11.L	Endocrine cell	0.01755549018403113
klf11.L	Endothelial cell	0.016513220666530715
klf11.L	Enterocyte	0.0389418175889944
klf11.L	Eosinophil	0.005383097275266313
klf11.L	Epidermal stem cell	0.037454361759996724
klf11.L	Epithelial cell	0.043078195465270586
klf11.L	Erythrocyte	0.0013870647855716012
klf11.L	Fast skeletal muscle cell	0.000450059264571645
klf11.L	Fibroblast	0.03934842084165602
klf11.L	Hepatocyte	0.005290276915759451
klf11.L	Macrophage	0.02674237833958837
klf11.L	Melanocyte	0.007410195555148658
klf11.L	Muscle satellite cell	0.005783073055643628
klf11.L	Neuron	0.005691380612638963
klf11.L	Oligodendrocyte	0.009974357674214396
klf11.L	Osteoclast	0.0005800453568470809
klf11.L	Pit cell	0.015318238676854223
klf11.L	Proximal tubule cell	0.013460600110125065
klf11.L	Smooth muscle cell	0.014910374378966695
klf11.L	Stomach parietal cell	0.012439889568549245
klf11.L	Stromal cell	0.012975742509755861
klf11.L	T cell	0.03542772908940961
klf11.L	Taste cell	0.004948606267017985
klf11.L	Thick Ascending Limb	0.0046099023685852725
klf11.L	Unknown	0.011904362526788281
klf12.L	Acinar cell	0.0062151848092917295
klf12.L	Antigen presentation cell	0.016562176727302758
klf12.L	B cell	0.0008643406611762439
klf12.L	Cardiomyocytes	0.008873112616388013
klf12.L	Chondrocyte	0.011407113743906128
klf12.L	Ciliated cell	2.496389872597149e-08
klf12.L	Collecting duct intercalated cell	2.496496498416434e-08
klf12.L	Endocrine cell	0.005286797930873832
klf12.L	Endothelial cell	0.000716215356728056
klf12.L	Enterocyte	0.0004880411137866414
klf12.L	Eosinophil	2.4964939449034773e-08
klf12.L	Epidermal stem cell	0.0021825118958330725
klf12.L	Epithelial cell	0.0012315078391254008
klf12.L	Erythrocyte	2.496485596026332e-08
klf12.L	Fast skeletal muscle cell	2.496383744166053e-08
klf12.L	Fibroblast	0.008502342947875663
klf12.L	Hepatocyte	2.496579587507597e-08
klf12.L	Macrophage	0.0010572217295897746
klf12.L	Melanocyte	0.001449470655552898
klf12.L	Muscle satellite cell	0.004818319092676826
klf12.L	Neuron	0.003271785310778319
klf12.L	Oligodendrocyte	0.01569349796542341
klf12.L	Osteoclast	2.496381035221873e-08
klf12.L	Pit cell	2.496590056910719e-08
klf12.L	Proximal tubule cell	0.03132884134363423
klf12.L	Smooth muscle cell	0.007544241673940522
klf12.L	Stomach parietal cell	0.0011215542309517268
klf12.L	Stromal cell	0.011665223312650297
klf12.L	T cell	0.008670687131833388
klf12.L	Taste cell	2.4963957234724887e-08
klf12.L	Thick Ascending Limb	0.001510772699900631
klf12.L	Unknown	0.001145930129963224
klf13.L	Acinar cell	-8.261280326493647e-09
klf13.L	Antigen presentation cell	0.012164643497809213
klf13.L	B cell	0.016265984749678775
klf13.L	Cardiomyocytes	0.0038607204482404844
klf13.L	Chondrocyte	0.005521306829571859
klf13.L	Ciliated cell	-8.261307193890843e-09
klf13.L	Collecting duct intercalated cell	0.005631002111470718
klf13.L	Endocrine cell	0.005343236795841366
klf13.L	Endothelial cell	0.00982733383105694
klf13.L	Enterocyte	0.0036962385847728596
klf13.L	Eosinophil	0.00353782400895164
klf13.L	Epidermal stem cell	0.005060001644664802
klf13.L	Epithelial cell	0.007788623423505281
klf13.L	Erythrocyte	0.002090386141178291
klf13.L	Fast skeletal muscle cell	0.0009774982127346288
klf13.L	Fibroblast	0.014106819988861097
klf13.L	Hepatocyte	0.0021563935182401517
klf13.L	Macrophage	0.012415047399890411
klf13.L	Melanocyte	0.0059178714023642165
klf13.L	Muscle satellite cell	0.0026804383780816288
klf13.L	Neuron	0.0038655636084419243
klf13.L	Oligodendrocyte	0.013530161927810092
klf13.L	Osteoclast	-8.261395567643603e-09
klf13.L	Pit cell	0.002243160700509006
klf13.L	Proximal tubule cell	0.001779013526185702
klf13.L	Smooth muscle cell	0.005801957952210279
klf13.L	Stomach parietal cell	0.0010301796596768886
klf13.L	Stromal cell	0.01818838506508058
klf13.L	T cell	0.018574548105553923
klf13.L	Taste cell	0.016473902811464214
klf13.L	Thick Ascending Limb	0.0035768024454371217
klf13.L	Unknown	-8.259729789017456e-09
klf15.L	Acinar cell	0.003730572300294055
klf15.L	Antigen presentation cell	-4.843872858373288e-09
klf15.L	B cell	0.000588007977301519
klf15.L	Cardiomyocytes	0.003684584902556187
klf15.L	Chondrocyte	0.07952832193441828
klf15.L	Ciliated cell	0.000360053861028109
klf15.L	Collecting duct intercalated cell	0.0015531354650895057
klf15.L	Endocrine cell	0.0014182010209897733
klf15.L	Endothelial cell	0.004100273061170001
klf15.L	Enterocyte	0.011182886204058051
klf15.L	Eosinophil	0.00047226919171194925
klf15.L	Epidermal stem cell	0.01236726594016646
klf15.L	Epithelial cell	0.01766822759949671
klf15.L	Erythrocyte	0.0037966485373269743
klf15.L	Fast skeletal muscle cell	0.003117976487321039
klf15.L	Fibroblast	0.07855772884389756
klf15.L	Hepatocyte	0.02001430155953432
klf15.L	Macrophage	0.0009568969354026846
klf15.L	Melanocyte	0.0029758808912141443
klf15.L	Muscle satellite cell	0.01698476499974022
klf15.L	Neuron	0.00403482198185523
klf15.L	Oligodendrocyte	0.0034374491269006935
klf15.L	Osteoclast	0.0017834776261217433
klf15.L	Pit cell	0.0052806699586481765
klf15.L	Proximal tubule cell	0.046100745407291366
klf15.L	Smooth muscle cell	0.0105350936126416
klf15.L	Stomach parietal cell	0.009123220556172984
klf15.L	Stromal cell	0.02897073178209908
klf15.L	T cell	0.0014850149825026415
klf15.L	Taste cell	0.0007276761634817941
klf15.L	Thick Ascending Limb	0.004808409612174103
klf15.L	Unknown	0.005598416836319897
klf2.L	Acinar cell	0.00278143932987418
klf2.L	Antigen presentation cell	0.0012641362400408473
klf2.L	B cell	0.008785971380694813
klf2.L	Cardiomyocytes	0.01729731934926726
klf2.L	Chondrocyte	0.05778449570951161
klf2.L	Ciliated cell	0.0007142908671308179
klf2.L	Collecting duct intercalated cell	0.0006938972754778616
klf2.L	Endocrine cell	0.004028304466145882
klf2.L	Endothelial cell	0.10479202614904193
klf2.L	Enterocyte	0.008222644860253037
klf2.L	Eosinophil	0.0015833684456878494
klf2.L	Epidermal stem cell	0.005696162293953755
klf2.L	Epithelial cell	0.01873403770351778
klf2.L	Erythrocyte	0.0006018760626694819
klf2.L	Fast skeletal muscle cell	0.0007578987621853495
klf2.L	Fibroblast	0.05313004223748463
klf2.L	Hepatocyte	0.003953323187561697
klf2.L	Macrophage	0.004965713648901526
klf2.L	Melanocyte	0.001389884957835541
klf2.L	Muscle satellite cell	0.0029923595503899003
klf2.L	Neuron	0.002017715038962864
klf2.L	Oligodendrocyte	0.0032468291059704057
klf2.L	Osteoclast	0.0007738708186078025
klf2.L	Pit cell	0.024216751208365972
klf2.L	Proximal tubule cell	0.007291361311263289
klf2.L	Smooth muscle cell	0.010887984616361424
klf2.L	Stomach parietal cell	0.005164812437278399
klf2.L	Stromal cell	0.0352896791512034
klf2.L	T cell	0.02134638009457801
klf2.L	Taste cell	8.682874086396453e-09
klf2.L	Thick Ascending Limb	0.0022326097841043335
klf2.L	Unknown	0.004615516908065054
klf3.L	Acinar cell	-3.3619467210144194e-09
klf3.L	Antigen presentation cell	-3.3613152261580126e-09
klf3.L	B cell	-3.3612566063823124e-09
klf3.L	Cardiomyocytes	0.011700609390000727
klf3.L	Chondrocyte	0.011298091584351022
klf3.L	Ciliated cell	0.008128526905727296
klf3.L	Collecting duct intercalated cell	0.00804918806846977
klf3.L	Endocrine cell	0.008119608273235435
klf3.L	Endothelial cell	0.0188977914125682
klf3.L	Enterocyte	0.01755302430231165
klf3.L	Eosinophil	0.0009378387894217743
klf3.L	Epidermal stem cell	0.030792070985699027
klf3.L	Epithelial cell	0.04642443334590862
klf3.L	Erythrocyte	0.0007051437038334551
klf3.L	Fast skeletal muscle cell	-3.3620348727225746e-09
klf3.L	Fibroblast	0.028192665159373353
klf3.L	Hepatocyte	0.006288855553341244
klf3.L	Macrophage	0.008928944486288115
klf3.L	Melanocyte	0.012251066784098597
klf3.L	Muscle satellite cell	0.003117254225936117
klf3.L	Neuron	0.0026370373967796734
klf3.L	Oligodendrocyte	0.005497871906491647
klf3.L	Osteoclast	-3.3620619621643755e-09
klf3.L	Pit cell	0.007265878114569468
klf3.L	Proximal tubule cell	0.004271354300982133
klf3.L	Smooth muscle cell	0.014573154884281125
klf3.L	Stomach parietal cell	0.002626526107968652
klf3.L	Stromal cell	0.010869412320890559
klf3.L	T cell	0.00445567415589565
klf3.L	Taste cell	-3.36191519068052e-09
klf3.L	Thick Ascending Limb	0.0032823627397713384
klf3.L	Unknown	0.011992677675829566
klf4.L	Acinar cell	0.00038023164290901246
klf4.L	Antigen presentation cell	0.0015975868025027706
klf4.L	B cell	0.008092103125645345
klf4.L	Cardiomyocytes	0.004385136723051963
klf4.L	Chondrocyte	0.01626976998097196
klf4.L	Ciliated cell	0.0016851652927861727
klf4.L	Collecting duct intercalated cell	0.004209847449447857
klf4.L	Endocrine cell	0.006664243469035158
klf4.L	Endothelial cell	0.026401602845170236
klf4.L	Enterocyte	0.08528979508399637
klf4.L	Eosinophil	0.002209161102378676
klf4.L	Epidermal stem cell	0.04165823290220072
klf4.L	Epithelial cell	0.07978342793198578
klf4.L	Erythrocyte	0.0035190385759826803
klf4.L	Fast skeletal muscle cell	0.0007978887154920233
klf4.L	Fibroblast	0.06685437531449612
klf4.L	Hepatocyte	0.006059577126754645
klf4.L	Macrophage	0.010975830374269746
klf4.L	Melanocyte	0.005213705904467791
klf4.L	Muscle satellite cell	0.009233046191427396
klf4.L	Neuron	0.00652935422812817
klf4.L	Oligodendrocyte	0.0065495133694403185
klf4.L	Osteoclast	0.0007207362402658068
klf4.L	Pit cell	0.028250848977252718
klf4.L	Proximal tubule cell	0.003704906982192613
klf4.L	Smooth muscle cell	0.007563033355170834
klf4.L	Stomach parietal cell	0.004501666165748319
klf4.L	Stromal cell	0.01506299196564631
klf4.L	T cell	0.0069993653587957505
klf4.L	Taste cell	0.00023514925600853775
klf4.L	Thick Ascending Limb	0.0010782207037625113
klf4.L	Unknown	0.009376570468218604
klf5.L	Acinar cell	-7.341014685025016e-09
klf5.L	Antigen presentation cell	-7.340383190168609e-09
klf5.L	B cell	-7.340324570392909e-09
klf5.L	Cardiomyocytes	-7.3379500253878405e-09
klf5.L	Chondrocyte	0.000528960189584704
klf5.L	Ciliated cell	0.00883958167594101
klf5.L	Collecting duct intercalated cell	0.0034206747364987633
klf5.L	Endocrine cell	0.0037365625710247263
klf5.L	Endothelial cell	-7.338581964333457e-09
klf5.L	Enterocyte	0.0030188245240909684
klf5.L	Eosinophil	0.0009229013626544935
klf5.L	Epidermal stem cell	0.014298720844221235
klf5.L	Epithelial cell	0.038435698442680244
klf5.L	Erythrocyte	-7.34008431813038e-09
klf5.L	Fast skeletal muscle cell	-7.341102836733171e-09
klf5.L	Fibroblast	0.0014931554144553827
klf5.L	Hepatocyte	-7.339144403317732e-09
klf5.L	Macrophage	-7.338376795118506e-09
klf5.L	Melanocyte	-7.340252183851703e-09
klf5.L	Muscle satellite cell	-7.339231000713653e-09
klf5.L	Neuron	-7.340392516042016e-09
klf5.L	Oligodendrocyte	-7.340214880358076e-09
klf5.L	Osteoclast	-7.341129926174972e-09
klf5.L	Pit cell	0.001648146418705032
klf5.L	Proximal tubule cell	-7.337853658029303e-09
klf5.L	Smooth muscle cell	-7.336950824665678e-09
klf5.L	Stomach parietal cell	0.0012047029314027347
klf5.L	Stromal cell	0.0005440189700340881
klf5.L	T cell	0.001311229347332743
klf5.L	Taste cell	-7.340983154691116e-09
klf5.L	Thick Ascending Limb	-7.340702046221281e-09
klf5.L	Unknown	0.0006630250987946784
klf7.L	Acinar cell	7.312882521759434e-09
klf7.L	Antigen presentation cell	0.00210111347517572
klf7.L	B cell	0.00519979630649392
klf7.L	Cardiomyocytes	0.005789480552947146
klf7.L	Chondrocyte	0.0031541152637367675
klf7.L	Ciliated cell	7.312855543339936e-09
klf7.L	Collecting duct intercalated cell	0.0018745307382116438
klf7.L	Endocrine cell	0.007363995007673041
klf7.L	Endothelial cell	0.11559958766188916
klf7.L	Enterocyte	0.0014216814689390622
klf7.L	Eosinophil	0.020469997649455562
klf7.L	Epidermal stem cell	0.0013710654433185532
klf7.L	Epithelial cell	0.0023803676858825673
klf7.L	Erythrocyte	7.31381288865407e-09
klf7.L	Fast skeletal muscle cell	7.312794370051279e-09
klf7.L	Fibroblast	0.008488993190377103
klf7.L	Hepatocyte	0.0007696430422575729
klf7.L	Macrophage	0.003044697210959235
klf7.L	Melanocyte	0.0008848023108815051
klf7.L	Muscle satellite cell	0.004138892697140628
klf7.L	Neuron	0.007479965629597962
klf7.L	Oligodendrocyte	0.010685699265446491
klf7.L	Osteoclast	7.3127671695871754e-09
klf7.L	Pit cell	7.31485749749794e-09
klf7.L	Proximal tubule cell	0.0018220420278066696
klf7.L	Smooth muscle cell	0.021689051384449987
klf7.L	Stomach parietal cell	0.001491028837900199
klf7.L	Stromal cell	0.005880761694929126
klf7.L	T cell	0.0028429181193242448
klf7.L	Taste cell	0.005242792754833747
klf7.L	Thick Ascending Limb	7.3131951605631684e-09
klf7.L	Unknown	0.001437674448165338
klf8.L	Acinar cell	0.0014707959259370185
klf8.L	Antigen presentation cell	0.004586244851957799
klf8.L	B cell	0.0041766420012906424
klf8.L	Cardiomyocytes	0.001454655491329837
klf8.L	Chondrocyte	0.0028713528449449965
klf8.L	Ciliated cell	0.001462435682755281
klf8.L	Collecting duct intercalated cell	0.002445044725053358
klf8.L	Endocrine cell	0.004114693427938465
klf8.L	Endothelial cell	0.008350947533045217
klf8.L	Enterocyte	0.006981751237306488
klf8.L	Eosinophil	0.01118398143237076
klf8.L	Epidermal stem cell	0.011558851814750692
klf8.L	Epithelial cell	0.012461865475199563
klf8.L	Erythrocyte	0.015701758299672908
klf8.L	Fast skeletal muscle cell	5.621332843652738e-09
klf8.L	Fibroblast	0.019439281259083452
klf8.L	Hepatocyte	0.0010636832039393473
klf8.L	Macrophage	0.00481432959839212
klf8.L	Melanocyte	0.006135899994227811
klf8.L	Muscle satellite cell	0.002752761570962603
klf8.L	Neuron	0.0031737534594288297
klf8.L	Oligodendrocyte	0.002285425408815933
klf8.L	Osteoclast	5.621305754210937e-09
klf8.L	Pit cell	0.0030092251771640655
klf8.L	Proximal tubule cell	0.0015941762737989862
klf8.L	Smooth muscle cell	0.005499721859631546
klf8.L	Stomach parietal cell	0.002896013445399803
klf8.L	Stromal cell	0.009430365640728078
klf8.L	T cell	0.010259746426914518
klf8.L	Taste cell	0.0014236263415434713
klf8.L	Thick Ascending Limb	5.621733634164627e-09
klf8.L	Unknown	0.00045736306884525124
klf9.L	Acinar cell	0.001029474260392127
klf9.L	Antigen presentation cell	0.0009494871741578814
klf9.L	B cell	0.0018934226321212222
klf9.L	Cardiomyocytes	0.0041070345551504905
klf9.L	Chondrocyte	0.0063322593343035916
klf9.L	Ciliated cell	0.002901661305651504
klf9.L	Collecting duct intercalated cell	0.00197206026651664
klf9.L	Endocrine cell	0.001567289434286523
klf9.L	Endothelial cell	0.007215698762914613
klf9.L	Enterocyte	0.0016151626293772203
klf9.L	Eosinophil	0.0036900274932120114
klf9.L	Epidermal stem cell	0.005777001771671286
klf9.L	Epithelial cell	0.006926833167115953
klf9.L	Erythrocyte	0.013684930607082757
klf9.L	Fast skeletal muscle cell	-8.27220092425307e-09
klf9.L	Fibroblast	0.025134064826945024
klf9.L	Hepatocyte	0.007200348892608233
klf9.L	Macrophage	0.0064490551794254
klf9.L	Melanocyte	0.00935867020671921
klf9.L	Muscle satellite cell	0.009993228889931038
klf9.L	Neuron	0.004264112370444995
klf9.L	Oligodendrocyte	0.009629930588380575
klf9.L	Osteoclast	0.0008285796406606316
klf9.L	Pit cell	0.0018271660120973143
klf9.L	Proximal tubule cell	0.0042278694639510395
klf9.L	Smooth muscle cell	0.00804862552374963
klf9.L	Stomach parietal cell	0.004117222189657821
klf9.L	Stromal cell	0.008363778467535887
klf9.L	T cell	0.008076331031552364
klf9.L	Taste cell	0.00366653260723393
klf9.L	Thick Ascending Limb	0.003966696681539039
klf9.L	Unknown	0.003721971288615289
lef1.L	Acinar cell	-2.297000456508158e-08
lef1.L	Antigen presentation cell	0.0011673496517315973
lef1.L	B cell	-2.2969314450449474e-08
lef1.L	Cardiomyocytes	0.0010329014983201379
lef1.L	Chondrocyte	0.015912028260549826
lef1.L	Ciliated cell	0.00165330224875182
lef1.L	Collecting duct intercalated cell	0.0017052634628097474
lef1.L	Endocrine cell	0.0005659947163912937
lef1.L	Endothelial cell	0.0017951089105218143
lef1.L	Enterocyte	0.0006820463515034847
lef1.L	Eosinophil	-2.2968990709415493e-08
lef1.L	Epidermal stem cell	0.014641587805479528
lef1.L	Epithelial cell	0.006339660365883515
lef1.L	Erythrocyte	0.0014413189605199106
lef1.L	Fast skeletal muscle cell	-2.2970092716789736e-08
lef1.L	Fibroblast	0.006959158011749511
lef1.L	Hepatocyte	0.0004885581176150566
lef1.L	Macrophage	0.0008539718442056587
lef1.L	Melanocyte	0.015048674116275751
lef1.L	Muscle satellite cell	0.002845999256340437
lef1.L	Neuron	0.009329505884906775
lef1.L	Oligodendrocyte	0.007315769366314062
lef1.L	Osteoclast	-2.2970119806231537e-08
lef1.L	Pit cell	0.0025829128279061253
lef1.L	Proximal tubule cell	0.000627701415433668
lef1.L	Smooth muscle cell	0.00462339124180533
lef1.L	Stomach parietal cell	0.005749188994016885
lef1.L	Stromal cell	0.001848689053466468
lef1.L	T cell	0.022247276435211294
lef1.L	Taste cell	-2.2969972812703077e-08
lef1.L	Thick Ascending Limb	-2.2969691926277847e-08
lef1.L	Unknown	0.0020840563479751495
lhx1.L	Acinar cell	-7.443784477700888e-09
lhx1.L	Antigen presentation cell	-7.443152982844481e-09
lhx1.L	B cell	-7.443094363068781e-09
lhx1.L	Cardiomyocytes	-7.440719818063712e-09
lhx1.L	Chondrocyte	-7.4403729843908195e-09
lhx1.L	Ciliated cell	-7.443811345098084e-09
lhx1.L	Collecting duct intercalated cell	0.013183044531143606
lhx1.L	Endocrine cell	-7.441721017187319e-09
lhx1.L	Endothelial cell	-7.441351757009329e-09
lhx1.L	Enterocyte	0.0003905864164900352
lhx1.L	Eosinophil	-7.4427706220348e-09
lhx1.L	Epidermal stem cell	-7.435250193310594e-09
lhx1.L	Epithelial cell	0.0005319905752443344
lhx1.L	Erythrocyte	-7.442854110806252e-09
lhx1.L	Fast skeletal muscle cell	-7.443872629409043e-09
lhx1.L	Fibroblast	0.0002512772070536462
lhx1.L	Hepatocyte	-7.441914195993604e-09
lhx1.L	Macrophage	-7.441146587794378e-09
lhx1.L	Melanocyte	-7.443021976527575e-09
lhx1.L	Muscle satellite cell	-7.442000793389525e-09
lhx1.L	Neuron	-7.443162308717888e-09
lhx1.L	Oligodendrocyte	-7.442984450989343e-09
lhx1.L	Osteoclast	-7.443899718850844e-09
lhx1.L	Pit cell	-7.4418093909400795e-09
lhx1.L	Proximal tubule cell	0.0038559874208338174
lhx1.L	Smooth muscle cell	-7.43972061734155e-09
lhx1.L	Stomach parietal cell	-7.436548710160196e-09
lhx1.L	Stromal cell	-7.439920679530587e-09
lhx1.L	T cell	-7.439494575933736e-09
lhx1.L	Taste cell	-7.443752725322383e-09
lhx1.L	Thick Ascending Limb	0.017864648486076495
lhx1.L	Unknown	-7.442233940224696e-09
lhx2.L	Acinar cell	-6.745266345475898e-09
lhx2.L	Antigen presentation cell	-6.744634850619491e-09
lhx2.L	B cell	-6.744576230843791e-09
lhx2.L	Cardiomyocytes	-6.742201685838722e-09
lhx2.L	Chondrocyte	0.0011766887826699657
lhx2.L	Ciliated cell	-6.7452932128730936e-09
lhx2.L	Collecting duct intercalated cell	-6.7442269546802436e-09
lhx2.L	Endocrine cell	-6.743202884962329e-09
lhx2.L	Endothelial cell	-6.742833846828944e-09
lhx2.L	Enterocyte	-6.729343304812119e-09
lhx2.L	Eosinophil	-6.74425248980981e-09
lhx2.L	Epidermal stem cell	-6.736732061085604e-09
lhx2.L	Epithelial cell	0.00026065403572017587
lhx2.L	Erythrocyte	-6.744335978581262e-09
lhx2.L	Fast skeletal muscle cell	-6.745354497184053e-09
lhx2.L	Fibroblast	0.0016771269888345985
lhx2.L	Hepatocyte	-6.743396063768614e-09
lhx2.L	Macrophage	-6.742628455569388e-09
lhx2.L	Melanocyte	-6.744503844302585e-09
lhx2.L	Muscle satellite cell	0.0034549434856601113
lhx2.L	Neuron	0.020729602635359834
lhx2.L	Oligodendrocyte	-6.744466540808958e-09
lhx2.L	Osteoclast	-6.745381586625854e-09
lhx2.L	Pit cell	-6.7432914807596944e-09
lhx2.L	Proximal tubule cell	-6.742105318480185e-09
lhx2.L	Smooth muscle cell	-6.74120248511656e-09
lhx2.L	Stomach parietal cell	-6.738030577935206e-09
lhx2.L	Stromal cell	0.0009400631536368165
lhx2.L	T cell	-6.740976443708746e-09
lhx2.L	Taste cell	0.049241705248166845
lhx2.L	Thick Ascending Limb	-6.744953706672163e-09
lhx2.L	Unknown	-6.743715807999706e-09
lhx3.L	Acinar cell	2.2187317538779894e-09
lhx3.L	Antigen presentation cell	2.219363248734396e-09
lhx3.L	B cell	2.2194218685100964e-09
lhx3.L	Cardiomyocytes	2.221796524537467e-09
lhx3.L	Chondrocyte	2.2221432471880576e-09
lhx3.L	Ciliated cell	2.2187048864807934e-09
lhx3.L	Collecting duct intercalated cell	2.219771033651341e-09
lhx3.L	Endocrine cell	0.0459585406778209
lhx3.L	Endothelial cell	2.2211643635472456e-09
lhx3.L	Enterocyte	2.2346547945417683e-09
lhx3.L	Eosinophil	2.219745609544077e-09
lhx3.L	Epidermal stem cell	2.227266038268283e-09
lhx3.L	Epithelial cell	0.00017389935777323284
lhx3.L	Erythrocyte	2.2196621207726253e-09
lhx3.L	Fast skeletal muscle cell	2.218643602169834e-09
lhx3.L	Fibroblast	2.240486240978612e-09
lhx3.L	Hepatocyte	2.220602035585273e-09
lhx3.L	Macrophage	0.001166685545302637
lhx3.L	Melanocyte	2.2194943660736044e-09
lhx3.L	Muscle satellite cell	2.220515438189352e-09
lhx3.L	Neuron	2.219353811838687e-09
lhx3.L	Oligodendrocyte	2.219531669567232e-09
lhx3.L	Osteoclast	2.2186165127280333e-09
lhx3.L	Pit cell	2.220706729616495e-09
lhx3.L	Proximal tubule cell	2.221892780873702e-09
lhx3.L	Smooth muscle cell	0.0009465950803669854
lhx3.L	Stomach parietal cell	2.2259675214186814e-09
lhx3.L	Stromal cell	0.0008373931189434858
lhx3.L	T cell	2.2230217666674434e-09
lhx3.L	Taste cell	2.218763395234191e-09
lhx3.L	Thick Ascending Limb	2.219044392681724e-09
lhx3.L	Unknown	2.2202824023764833e-09
lhx5.L	Acinar cell	-5.14435893883558e-09
lhx5.L	Antigen presentation cell	-5.1437274439791736e-09
lhx5.L	B cell	-5.143668824203473e-09
lhx5.L	Cardiomyocytes	0.001388757401240226
